pVal	phase	peak.shape	period
Car12	0.0788155019263494	16	12	24
Car13	0.00370728070621325	4	8	24
Car14	5.76085667327471e-06	24	16	24
Car15	0.0528632412817892	20	12	24
Car2	0.00681381676834041	24	12	24
Car3	0.000121868488945287	8	12	24
Car4	0.0528632412817892	12	12	24
Car5a	0.00252114874545451	12	20	24
Car5b	0.00077703340661549	8	20	24
Car6	0.0116586184110202	4	8	24
Car7	0.0528632412817892	20	12	24
Car8	0.000422406343719819	12	16	24
Car9	0.0209352881505645	4	12	24
Card10	0.00356632382271221	12	12	24
Card11	0.0067466409122486	24	16	24
Card14	0.0788155019263494	4	12	24
Card19	0.000121868488945287	20	12	24
Carhsp1	0.000121868488945287	8	12	24
Carm1	0.000399292472034108	8	20	24
Carmil1	0.0108056013208113	16	4	24
Carns1	0.0878887635758228	12	4	24
Cars	3.18194488107799e-07	8	12	24
Cartpt	0.0528632412817892	24	12	24
Casc3	0.000174350632847049	12	8	24
Casc4	0.000790713302947881	16	12	24
Cask	3.94561165253671e-05	16	12	24
Caskin1	0.00681381676834041	20	12	24
Caskin2	0.0462298581812637	16	16	24
Casp1	0.0116586184110202	4	8	24
Casp12	0.00174402398931885	8	12	24
Casp14	0.226217202769823	4	20	24
Casp2	0.0677673291651841	8	8	24
Casp3	0.0788155019263494	16	12	24
Casp4	0.000790713302947881	8	12	24
Casp7	0.00370728070621325	12	16	24
Casp8	0.00425064230164876	8	20	24
Casp8ap2	0.0528632412817892	8	12	24
Casp9	0.0462298581812637	24	16	24
Casq1	0.0346194265281409	4	4	24
Casq2	0.226217202769823	24	20	24
Casr	0.00356632382271221	20	12	24
Cast	0.00425064230164876	16	4	24
Castor1	0.418950772767134	16	12	24
Castor2	0.000935461461563225	24	16	24
Casz1	0.0209352881505645	20	12	24
Cat	0.000935461461563225	12	8	24
Catsper1	0.0528632412817892	12	12	24
Catsper2	0.00370728070621325	4	8	24
Catsper3	0.146564418134475	12	20	24
Catsperd	0.0346194265281409	12	4	24
Catsperz	0.0067466409122486	24	8	24
Cav1	0.0304083430759586	20	8	24
Cav2	0.0122708522393892	16	12	24
Cav3	0.00192446500279571	24	16	24
Cavin1	0.113063729264856	16	12	24
Cavin2	0.00356632382271221	16	12	24
Cavin3	0.0209352881505645	4	12	24
Cavin4	0.000327103933774818	20	12	24
Cbfa2t2	0.0067466409122486	12	8	24
Cbfa2t3	0.0659374832170001	4	4	24
Cbfb	0.0192353309951033	16	8	24
Cbl	0.0659374832170001	16	4	24
Cblif	0.114655634497012	4	20	24
Cbll1	0.0067466409122486	4	16	24
Cbln1	0.0122708522393892	24	12	24
Cbln2	0.273645795977624	4	4	24
Cbln3	0.114655634497012	8	4	24
Cbr1	0.0241557393095539	24	4	24
Cbr2	0.00425064230164876	20	20	24
Cbr3	0.000327103933774818	16	12	24
Cbr4	2.10101831613548e-05	16	8	24
Cbs	3.18194488107799e-07	8	12	24
Cbwd1	0.0462298581812637	16	8	24
Cbx1	0.000935461461563225	4	16	24
Cbx2	0.00681381676834041	4	12	24
Cbx4	0.0209352881505645	16	12	24
Cbx5	0.0163963196072215	4	4	24
Cbx7	0.00192446500279571	12	8	24
Cbx8	0.0878887635758228	4	20	24
Cby1	0.0067466409122486	4	8	24
Cc2d1a	0.00370728070621325	8	8	24
Cc2d1b	0.00689607619958387	4	20	24
Cc2d2a	0.00252114874545451	24	20	24
Ccar1	0.0209352881505645	8	12	24
Ccar2	0.0067466409122486	8	8	24
Ccbe1	6.48943560548298e-05	16	16	24
Ccdc106	0.0067466409122486	8	8	24
Ccdc107	0.0304083430759586	20	16	24
Ccdc113	0.0116586184110202	8	8	24
Ccdc115	0.00370728070621325	16	16	24
Ccdc116	0.0462298581812637	20	16	24
Ccdc117	0.0192353309951033	16	16	24
Ccdc12	0.0960375472305529	20	8	24
Ccdc120	0.0483585663030278	20	20	24
Ccdc124	0.0677673291651841	20	16	24
Ccdc125	0.0346194265281409	12	4	24
Ccdc126	0.0462298581812637	20	16	24
Ccdc127	0.146564418134475	8	20	24
Ccdc130	0.0659374832170001	8	20	24
Ccdc136	0.0677673291651841	20	8	24
Ccdc137	0.0116586184110202	16	16	24
Ccdc14	0.00425064230164876	24	20	24
Ccdc149	0.00143352372834668	8	4	24
Ccdc150	0.0116586184110202	4	8	24
Ccdc151	0.000422406343719819	24	8	24
Ccdc157	0.0192353309951033	20	8	24
Ccdc158	0.113063729264856	4	12	24
Ccdc159	0.00174402398931885	4	12	24
Ccdc163	0.000399292472034108	12	4	24
Ccdc166	0.0067466409122486	20	16	24
Ccdc169	0.0241557393095539	16	4	24
Ccdc171	6.48943560548298e-05	12	8	24
Ccdc172	0.0108056013208113	4	4	24
Ccdc174	0.00370728070621325	4	8	24
Ccdc177	0.0209352881505645	20	12	24
Ccdc18	0.0241557393095539	12	4	24
Ccdc181	0.000174350632847049	4	16	24
Ccdc184	0.0304083430759586	24	16	24
Ccdc186	0.00425064230164876	8	20	24
Ccdc187	0.0304083430759586	16	16	24
ccdc198	0.0528632412817892	24	12	24
Ccdc22	0.0677673291651841	8	8	24
Ccdc28a	0.00252114874545451	12	4	24
Ccdc28b	0.0067466409122486	20	16	24
Ccdc3	0.0346194265281409	16	4	24
Ccdc32	0.0677673291651841	12	8	24
Ccdc33	0.273645795977624	4	20	24
Ccdc38	0.0659374832170001	4	4	24
Ccdc39	0.000935461461563225	12	8	24
Ccdc40	0.0528632412817892	4	12	24
Ccdc43	0.0108056013208113	8	20	24
Ccdc51	2.10101831613548e-05	4	8	24
Ccdc54	0.0659374832170001	24	4	24
Ccdc57	0.000935461461563225	16	16	24
Ccdc59	0.000790713302947881	8	12	24
Ccdc63	0.00356632382271221	20	12	24
Ccdc65	0.0122708522393892	20	12	24
Ccdc66	0.000174350632847049	8	8	24
Ccdc69	0.00356632382271221	20	12	24
Ccdc70	0.0462298581812637	20	8	24
Ccdc71	0.0192353309951033	8	16	24
Ccdc71l	0.175696301191142	4	16	24
Ccdc77	0.146564418134475	8	20	24
Ccdc7a	0.131843304698487	24	8	24
Ccdc80	0.00077703340661549	8	4	24
Ccdc83	0.0462298581812637	12	16	24
Ccdc84	0.0192353309951033	8	8	24
Ccdc85a	0.0483585663030278	4	4	24
Ccdc85b	0.0122708522393892	20	12	24
Ccdc86	0.0462298581812637	4	8	24
Ccdc87	0.0340242184188789	20	12	24
Ccdc88a	0.0659374832170001	16	4	24
Ccdc88b	3.56882372609451e-05	4	4	24
Ccdc91	0.00370728070621325	12	8	24
Ccdc92	0.000790713302947881	4	12	24
Ccdc93	0.0116586184110202	12	8	24
Ccdc96	0.0878887635758228	20	20	24
Ccdc97	0.00370728070621325	8	16	24
Ccer1	0.0659374832170001	4	4	24
Cchcr1	0.000790713302947881	4	12	24
Ccin	0.0108056013208113	4	4	24
Cck	0.0659374832170001	4	20	24
Cckar	0.0340242184188789	20	12	24
Cckbr	0.0528632412817892	20	12	24
Ccl1	0.114655634497012	8	20	24
Ccl11	0.0346194265281409	8	4	24
Ccl12	0.0462298581812637	4	16	24
Ccl17	0.00425064230164876	20	20	24
Ccl20	0.0528632412817892	20	12	24
Ccl22	0.0192353309951033	20	8	24
Ccl24	0.00356632382271221	20	12	24
Ccl25	0.000327103933774818	4	12	24
Ccl28	0.0192353309951033	8	8	24
Ccl3	0.0878887635758228	12	4	24
Ccl4	0.0659374832170001	20	20	24
Ccl5	0.114655634497012	12	4	24
Ccl7	0.00370728070621325	4	8	24
Ccl8	0.00077703340661549	4	20	24
Ccl9	0.0528632412817892	12	12	24
Ccm2	0.000121868488945287	16	12	24
Ccm2l	0.0659374832170001	20	4	24
Ccn1	0.0960375472305529	12	8	24
Ccn2	5.76085667327471e-06	16	16	24
Ccn3	0.0340242184188789	4	12	24
Ccn4	0.000327103933774818	4	12	24
Ccn5	0.0677673291651841	4	8	24
Ccna2	0.000935461461563225	4	8	24
Ccnb2	0.0116586184110202	4	8	24
Ccnc	0.0677673291651841	12	16	24
Ccnd1	0.000935461461563225	16	8	24
Ccnd2	8.66565838734211e-05	16	20	24
Ccndbp1	3.94561165253671e-05	8	12	24
Ccne2	2.10101831613548e-05	16	16	24
Ccnf	0.00689607619958387	4	4	24
Ccng1	0.18376510903103	16	4	24
Ccng2	6.48943560548298e-05	24	16	24
Ccnh	0.0462298581812637	8	8	24
Ccni	0.000422406343719819	4	16	24
Ccnj	0.00077703340661549	4	4	24
Ccnk	0.00370728070621325	12	8	24
Ccnl2	0.0067466409122486	16	8	24
Ccnq	0.0067466409122486	4	16	24
Ccnt1	0.000422406343719819	16	16	24
Ccnt2	0.000327103933774818	16	12	24
Ccny	0.000790713302947881	16	12	24
Ccp110	0.00370728070621325	16	16	24
Ccpg1	3.94561165253671e-05	8	12	24
Ccr1	0.0878887635758228	24	20	24
Ccr10	0.0528632412817892	4	12	24
Ccr1l1	0.0462298581812637	16	16	24
Ccr2	0.18376510903103	4	4	24
Ccr3	0.00252114874545451	20	20	24
Ccr4	0.146564418134475	8	20	24
Ccr5	0.00356632382271221	24	12	24
Ccr6	0.0483585663030278	12	20	24
Ccr7	0.0483585663030278	12	4	24
Ccr9	0.0340242184188789	24	12	24
Ccrl2	0.0192353309951033	24	16	24
Ccs	0.0462298581812637	24	8	24
Ccsap	0.0192353309951033	20	16	24
Ccser1	0.0960375472305529	20	16	24
Ccser2	6.48943560548298e-05	16	16	24
Cct2	0.0960375472305529	20	8	24
Cct3	0.0304083430759586	4	8	24
Cct5	0.000174350632847049	20	16	24
Cct6b	0.0483585663030278	24	4	24
Cct7	0.000935461461563225	20	16	24
Cct8	0.0677673291651841	4	8	24
Cct8l1	0.175696301191142	16	16	24
Ccz1	0.00077703340661549	8	20	24
Cd109	0.0304083430759586	12	8	24
Cd14	0.000121868488945287	4	12	24
Cd151	0.00370728070621325	12	16	24
Cd163	0.00425064230164876	16	20	24
Cd163l1	0.0304083430759586	4	8	24
Cd164	0.000121868488945287	8	12	24
Cd177	0.000422406343719819	4	8	24
Cd180	0.0878887635758228	8	20	24
Cd19	0.00077703340661549	24	20	24
Cd200	0.0067466409122486	20	16	24
Cd200r3	0.0192353309951033	8	8	24
Cd200r4	0.0340242184188789	4	12	24
Cd207	0.0241557393095539	20	4	24
Cd209a	0.00356632382271221	4	12	24
Cd209c	0.0108056013208113	4	20	24
Cd209d	0.0067466409122486	24	8	24
Cd209e	0.0462298581812637	4	8	24
Cd22	0.00681381676834041	16	12	24
Cd226	0.0483585663030278	16	4	24
Cd247	0.0483585663030278	20	4	24
Cd248	0.0340242184188789	4	12	24
Cd24a	0.0122708522393892	4	12	24
Cd274	0.00252114874545451	8	4	24
Cd276	0.000935461461563225	12	16	24
Cd28	0.0116586184110202	4	8	24
Cd2ap	0.00356632382271221	8	12	24
Cd2bp2	0.18376510903103	8	4	24
Cd300a	0.0067466409122486	4	16	24
Cd300c2	0.00356632382271221	20	12	24
Cd300lb	0.000790713302947881	4	12	24
Cd300ld	0.00192446500279571	24	16	24
Cd300lf	0.0462298581812637	16	8	24
Cd300lg	0.0340242184188789	16	12	24
Cd302	0.0528632412817892	24	12	24
Cd320	2.10101831613548e-05	20	8	24
Cd33	0.0462298581812637	4	16	24
Cd34	0.00370728070621325	20	16	24
Cd36	0.0067466409122486	20	8	24
Cd37	0.0209352881505645	4	12	24
Cd38	0.0192353309951033	20	16	24
Cd3d	0.0192353309951033	4	16	24
Cd3e	0.0960375472305529	24	16	24
Cd3eap	0.131843304698487	16	16	24
Cd3g	0.0192353309951033	24	8	24
Cd4	0.114655634497012	8	20	24
Cd40	0.156495049530154	20	12	24
Cd40lg	0.00370728070621325	4	8	24
Cd44	0.0116586184110202	4	8	24
Cd46	0.00356632382271221	8	12	24
Cd48	0.0462298581812637	8	8	24
Cd5	0.000327103933774818	4	12	24
Cd52	0.114655634497012	24	20	24
Cd5l	0.114655634497012	4	20	24
Cd6	0.00370728070621325	4	8	24
Cd68	0.00356632382271221	4	12	24
Cd7	0.0462298581812637	20	16	24
Cd70	0.0483585663030278	12	20	24
Cd72	0.00370728070621325	20	16	24
Cd79b	0.0346194265281409	24	20	24
Cd81	0.0462298581812637	20	8	24
Cd82	0.000935461461563225	12	8	24
Cd83	0.18376510903103	24	4	24
Cd84	0.0122708522393892	8	12	24
Cd86	0.00174402398931885	4	12	24
Cd8a	0.175696301191142	16	16	24
Cd8b1	0.0346194265281409	20	4	24
Cd9	3.18194488107799e-07	8	12	24
Cd93	0.0788155019263494	8	12	24
Cd96	0.0116586184110202	4	16	24
Cd99l2	0.0192353309951033	16	16	24
Cda	0.000422406343719819	24	16	24
Cdadc1	0.0346194265281409	8	20	24
Cdc123	0.00143352372834668	8	20	24
Cdc14a	0.0878887635758228	4	20	24
Cdc14b	0.00192446500279571	12	8	24
Cdc16	0.0108056013208113	8	20	24
Cdc20	0.000327103933774818	4	12	24
Cdc23	0.000422406343719819	8	8	24
Cdc25a	0.0677673291651841	16	8	24
Cdc25b	0.000790713302947881	24	12	24
Cdc25c	0.000174350632847049	4	8	24
Cdc27	1.08186125956652e-05	16	12	24
Cdc37	0.0340242184188789	8	12	24
Cdc37l1	0.0163963196072215	16	20	24
Cdc40	0.000422406343719819	12	16	24
Cdc42	0.0108056013208113	8	20	24
Cdc42bpb	0.0067466409122486	8	8	24
Cdc42ep1	0.000422406343719819	12	16	24
Cdc42ep2	6.48943560548298e-05	20	16	24
Cdc42ep3	0.000327103933774818	24	12	24
Cdc42ep4	2.10101831613548e-05	12	16	24
Cdc42se1	0.0116586184110202	16	16	24
Cdc42se2	0.0116586184110202	20	8	24
Cdc45	0.000422406343719819	4	8	24
Cdc5l	0.000422406343719819	4	16	24
Cdc6	0.0163963196072215	4	4	24
Cdc7	0.0067466409122486	4	8	24
Cdca2	0.0108056013208113	4	4	24
Cdca3	0.00425064230164876	4	4	24
Cdca4	0.0462298581812637	4	16	24
Cdca5	0.000174350632847049	4	8	24
Cdca7	1.32704804572252e-05	4	4	24
Cdca7l	0.00192446500279571	4	8	24
Cdca8	0.00252114874545451	4	4	24
Cdcp1	2.10101831613548e-05	24	16	24
Cdh1	3.18194488107799e-07	4	12	24
Cdh10	0.0878887635758228	12	20	24
Cdh11	0.0116586184110202	24	16	24
Cdh13	0.00192446500279571	20	8	24
Cdh15	0.0108056013208113	20	20	24
Cdh16	0.00689607619958387	4	4	24
Cdh17	0.0241557393095539	20	4	24
Cdh2	0.000422406343719819	12	16	24
Cdh20	0.0192353309951033	24	16	24
Cdh22	0.18376510903103	20	20	24
Cdh23	0.0209352881505645	4	12	24
Cdh26	0.0878887635758228	4	20	24
Cdh3	0.00356632382271221	24	12	24
Cdh4	0.00681381676834041	20	12	24
Cdh5	0.0677673291651841	24	16	24
Cdh6	0.146564418134475	8	20	24
Cdh7	0.226217202769823	4	20	24
Cdhr1	0.0304083430759586	4	8	24
Cdhr5	0.0304083430759586	12	16	24
Cdipt	0.0462298581812637	12	16	24
Cdk1	0.0067466409122486	24	8	24
Cdk11b	0.00681381676834041	8	12	24
Cdk14	0.0483585663030278	4	4	24
Cdk16	0.0209352881505645	16	12	24
Cdk18	1.18605872685068e-06	16	16	24
Cdk2	0.000174350632847049	12	16	24
Cdk20	0.000935461461563225	20	16	24
Cdk2ap2	0.0108056013208113	8	4	24
Cdk3	0.0067466409122486	20	8	24
Cdk4	0.131843304698487	24	16	24
Cdk5	0.0108056013208113	8	20	24
Cdk5r1	0.0304083430759586	24	8	24
Cdk5r2	0.0122708522393892	4	12	24
Cdk5rap1	0.00370728070621325	8	8	24
Cdk5rap2	5.76085667327471e-06	8	8	24
Cdk6	0.000935461461563225	12	8	24
Cdk8	0.000422406343719819	12	8	24
Cdkal1	0.0878887635758228	8	4	24
Cdkl1	0.0067466409122486	12	16	24
Cdkl2	0.0462298581812637	16	16	24
Cdkl3	0.0659374832170001	4	4	24
Cdkn1a	1.18605872685068e-06	4	8	24
Cdkn1b	0.0116586184110202	12	8	24
Cdkn1c	0.0659374832170001	4	4	24
Cdkn2a	0.00077703340661549	4	4	24
Cdkn2aip	0.000935461461563225	12	8	24
Cdkn2b	0.00370728070621325	4	8	24
Cdkn2c	0.0960375472305529	24	8	24
Cdkn3	0.000121868488945287	4	12	24
Cdo1	5.76085667327471e-06	12	8	24
Cdon	0.0192353309951033	4	8	24
Cdpf1	0.0677673291651841	8	8	24
Cdr2	0.131843304698487	24	16	24
Cdrt4	0.0340242184188789	20	12	24
Cds1	0.156495049530154	24	12	24
Cds2	0.0122708522393892	4	12	24
Cdsn	0.114655634497012	4	4	24
Cdt1	0.0163963196072215	12	20	24
Cdv3	0.00174402398931885	16	12	24
Cdx1	0.0241557393095539	4	4	24
Cdx2	0.0192353309951033	20	16	24
Cdx4	0.00370728070621325	24	16	24
Cdyl	0.000935461461563225	16	8	24
Cdyl2	0.146564418134475	12	20	24
Ceacam10	0.0192353309951033	8	8	24
Ceacam11	0.0346194265281409	20	20	24
Ceacam12	0.0346194265281409	16	4	24
Ceacam13	0.0528632412817892	4	12	24
Ceacam14	0.0116586184110202	20	16	24
Ceacam18	0.00174402398931885	24	12	24
Ceacam9	0.00681381676834041	4	12	24
Cebpa	0.00077703340661549	12	20	24
Cebpb	6.48943560548298e-05	16	16	24
Cebpg	0.0878887635758228	16	20	24
Cebpz	0.0340242184188789	8	12	24
Cel	0.0067466409122486	20	16	24
Cela1	0.0659374832170001	16	4	24
Celf1	0.00356632382271221	16	12	24
Celf2	0.0122708522393892	20	12	24
Celf3	0.0462298581812637	4	8	24
Celf4	0.000174350632847049	20	16	24
Celf6	0.0209352881505645	20	12	24
Celsr1	3.94561165253671e-05	24	12	24
Celsr3	0.00370728070621325	20	16	24
Cemip	0.000790713302947881	24	12	24
Cemip2	0.000935461461563225	16	16	24
Cend1	0.000790713302947881	4	12	24
Cenpa	0.146564418134475	4	20	24
Cenpb	0.131843304698487	4	16	24
Cenpc1	0.0116586184110202	4	16	24
Cenpe	0.000935461461563225	4	16	24
Cenph	0.0304083430759586	8	8	24
Cenpi	0.0346194265281409	4	4	24
Cenpj	0.00356632382271221	8	12	24
Cenpk	0.00425064230164876	16	4	24
Cenpn	0.00425064230164876	4	4	24
Cenpo	0.0659374832170001	24	20	24
Cenpp	0.146564418134475	16	20	24
Cenpq	0.0346194265281409	12	4	24
Cenps	0.0192353309951033	20	16	24
Cenpt	0.0192353309951033	16	16	24
Cenpu	2.10101831613548e-05	20	16	24
Cenpv	0.0659374832170001	24	20	24
Cenpx	0.000935461461563225	20	8	24
Cep104	0.000327103933774818	16	12	24
Cep112	0.0462298581812637	12	8	24
Cep120	0.000422406343719819	12	8	24
Cep128	0.00192446500279571	4	16	24
Cep131	0.0067466409122486	4	8	24
Cep135	0.00370728070621325	12	8	24
Cep162	0.0067466409122486	12	8	24
Cep164	6.48943560548298e-05	8	8	24
Cep170b	0.00681381676834041	12	12	24
Cep19	0.0192353309951033	8	8	24
Cep192	0.000422406343719819	4	16	24
Cep250	0.0116586184110202	8	8	24
Cep290	0.0878887635758228	16	20	24
Cep295nl	0.0122708522393892	4	12	24
Cep350	0.0960375472305529	16	16	24
Cep41	1.08186125956652e-05	8	12	24
Cep44	0.00192446500279571	24	16	24
Cep55	0.00143352372834668	4	4	24
Cep57	6.48943560548298e-05	12	8	24
Cep57l1	0.0116586184110202	8	8	24
Cep63	0.000121868488945287	8	12	24
Cep68	0.00689607619958387	16	4	24
Cep70	0.00192446500279571	12	8	24
Cep72	0.0163963196072215	12	4	24
Cep78	0.00192446500279571	24	16	24
Cep83	0.0122708522393892	8	12	24
Cep85	0.000192751129983143	12	20	24
Cep89	0.209445157907197	4	12	24
Cep95	0.00174402398931885	8	12	24
Cep97	0.00425064230164876	4	4	24
Cept1	0.0163963196072215	8	4	24
Cer1	0.0960375472305529	4	16	24
Cercam	0.0241557393095539	20	20	24
Cerk	0.0960375472305529	24	16	24
Cers2	0.0960375472305529	24	16	24
Cers4	0.146564418134475	24	4	24
Cers5	0.0108056013208113	16	4	24
Cers6	0.00192446500279571	16	8	24
Ces1d	0.000174350632847049	20	16	24
Ces1e	0.0677673291651841	24	16	24
Ces1f	0.0483585663030278	12	20	24
Ces1g	0.00689607619958387	24	4	24
Ces2a	0.0462298581812637	20	8	24
Ces2e	0.0116586184110202	8	8	24
Ces4a	0.0346194265281409	16	20	24
Cetn1	0.00143352372834668	24	4	24
Cetn2	0.114655634497012	16	20	24
Cetn3	0.0677673291651841	8	16	24
Cetn4	0.000935461461563225	8	8	24
Cfap126	0.000399292472034108	12	4	24
Cfap161	0.0192353309951033	20	16	24
Cfap20	6.48943560548298e-05	12	16	24
Cfap206	0.0241557393095539	12	4	24
Cfap298	0.00370728070621325	4	8	24
Cfap299	0.0483585663030278	4	4	24
Cfap300	0.00174402398931885	16	12	24
Cfap36	0.156495049530154	8	12	24
Cfap410	0.0122708522393892	12	12	24
Cfap52	0.000790713302947881	4	12	24
Cfap57	0.0528632412817892	4	12	24
Cfap61	0.114655634497012	4	4	24
Cfap69	0.00143352372834668	4	4	24
Cfap97	0.00192446500279571	12	8	24
Cfb	8.66565838734211e-05	8	4	24
Cfc1	0.0241557393095539	20	20	24
Cfd	0.0878887635758228	4	4	24
Cfdp1	0.000327103933774818	8	12	24
Cfhr1	0.226217202769823	8	20	24
Cfi	0.00192446500279571	8	8	24
Cfl1	0.0659374832170001	12	4	24
Cfl2	0.0659374832170001	8	20	24
Cflar	0.0192353309951033	16	16	24
Cftr	0.0192353309951033	24	8	24
Cga	0.000935461461563225	16	8	24
Cgas	0.0677673291651841	4	8	24
Cggbp1	0.0788155019263494	16	12	24
Cgnl1	0.00174402398931885	8	12	24
Cgref1	8.66565838734211e-05	4	4	24
Cgrrf1	0.000174350632847049	16	16	24
Ch25h	0.00425064230164876	4	4	24
Chac1	0.0304083430759586	16	16	24
Chac2	0.0483585663030278	20	4	24
Chad	0.0304083430759586	4	8	24
Chaf1b	0.0116586184110202	16	16	24
Champ1	0.000790713302947881	4	12	24
Chat	0.0241557393095539	12	4	24
Chchd1	0.0304083430759586	24	8	24
Chchd10	0.000790713302947881	20	12	24
Chchd3	0.000790713302947881	16	12	24
Chchd4	0.000121868488945287	16	12	24
Chchd5	0.0241557393095539	12	20	24
Chchd6	0.0304083430759586	20	8	24
Chchd7	0.000935461461563225	16	16	24
Chd1	0.000192751129983143	16	4	24
Chd1l	0.000790713302947881	16	12	24
Chd3	0.0108056013208113	8	20	24
Chd4	0.000790713302947881	8	12	24
Chd7	0.0192353309951033	16	16	24
Chd8	0.00192446500279571	12	8	24
Chdh	0.000935461461563225	12	16	24
Chek1	0.000935461461563225	20	16	24
Chek2	0.0788155019263494	8	12	24
Chfr	0.0116586184110202	12	8	24
Chga	0.000422406343719819	4	8	24
Chgb	0.0462298581812637	4	8	24
Chic1	0.000935461461563225	8	8	24
Chic2	0.000422406343719819	12	8	24
Chid1	0.0304083430759586	8	8	24
Chil1	0.0116586184110202	4	8	24
Chit1	0.0346194265281409	20	20	24
Chka	1.18605872685068e-06	4	8	24
Chl1	0.0067466409122486	12	8	24
Chm	0.00077703340661549	16	4	24
Chml	0.00143352372834668	24	4	24
Chmp1a	0.00252114874545451	16	4	24
Chmp1b	0.000192751129983143	8	20	24
Chmp2a	0.146564418134475	24	4	24
Chmp2b	0.000121868488945287	8	12	24
Chmp3	0.00252114874545451	8	4	24
Chmp4c	0.00174402398931885	20	12	24
Chmp5	0.0067466409122486	8	16	24
Chmp7	3.18194488107799e-07	8	12	24
Chn1	0.175696301191142	4	16	24
Chodl	0.0659374832170001	20	20	24
Chordc1	0.0346194265281409	16	20	24
Chp1	0.00356632382271221	16	12	24
Chpf	0.00370728070621325	20	16	24
Chpt1	0.00174402398931885	16	12	24
Chrd	0.00143352372834668	4	4	24
Chrdl1	0.0677673291651841	16	16	24
Chrdl2	0.0192353309951033	4	8	24
Chrm1	0.0659374832170001	12	20	24
Chrm3	0.0209352881505645	12	12	24
Chrm4	0.0340242184188789	4	12	24
Chrna1	0.175696301191142	4	8	24
Chrna2	0.0241557393095539	24	4	24
Chrna3	0.00681381676834041	24	12	24
Chrna4	1.32704804572252e-05	20	20	24
Chrna5	0.0340242184188789	20	12	24
Chrna6	0.0116586184110202	4	16	24
Chrna7	0.0462298581812637	20	16	24
Chrnb1	0.0659374832170001	20	4	24
Chrnb2	0.00370728070621325	16	16	24
Chrnb4	0.0677673291651841	20	16	24
Chrnd	0.175696301191142	20	8	24
Chrne	0.00681381676834041	20	12	24
Chrng	0.0122708522393892	20	12	24
Chst1	0.0304083430759586	8	8	24
Chst10	0.0788155019263494	20	12	24
Chst11	0.0483585663030278	20	4	24
Chst12	0.000327103933774818	8	12	24
Chst14	0.0209352881505645	4	12	24
Chst2	0.0122708522393892	4	12	24
Chst3	0.0304083430759586	20	8	24
Chst4	0.0346194265281409	20	20	24
Chst5	0.0209352881505645	20	12	24
Chst7	0.00174402398931885	12	12	24
Chst8	0.0483585663030278	4	4	24
Chst9	0.00370728070621325	16	16	24
Chsy3	0.0192353309951033	16	16	24
Chtf18	0.0192353309951033	20	16	24
Chtop	0.0116586184110202	12	8	24
Chuk	0.00252114874545451	16	4	24
Churc1	0.0108056013208113	4	4	24
Ciao1	0.000935461461563225	12	8	24
Ciao2a	0.0304083430759586	8	8	24
Ciao2b	0.131843304698487	16	16	24
Ciao3	0.0116586184110202	16	16	24
Ciapin1	2.10101831613548e-05	16	16	24
Cib1	0.0108056013208113	20	20	24
Cib2	0.00370728070621325	4	8	24
Cic	0.209445157907197	4	12	24
Cidea	0.131843304698487	16	16	24
Cideb	0.00370728070621325	12	8	24
Cidec	0.00370728070621325	16	16	24
Ciita	0.0528632412817892	20	12	24
Cilp	6.48943560548298e-05	4	8	24
Cinp	0.113063729264856	12	12	24
Cip2a	0.000935461461563225	12	8	24
Cipc	5.76085667327471e-06	16	16	24
Cirbp	0.000422406343719819	12	8	24
Cisd1	0.00370728070621325	4	16	24
Cisd2	0.0116586184110202	16	16	24
Cish	3.56882372609451e-05	16	20	24
Cit	0.114655634497012	4	4	24
Cited1	0.000935461461563225	4	8	24
Cited2	0.00192446500279571	8	8	24
Cited4	0.00370728070621325	24	8	24
Ckap2	0.00192446500279571	4	8	24
Ckap2l	0.000174350632847049	24	16	24
Ckb	0.0483585663030278	4	4	24
Cklf	0.000327103933774818	4	12	24
Ckmt1	0.00077703340661549	4	4	24
Ckmt2	0.175696301191142	20	16	24
Cks1b	0.0163963196072215	4	20	24
Cks2	0.0163963196072215	4	4	24
Clasp2	0.00370728070621325	12	8	24
Clasrp	0.0304083430759586	8	16	24
Clba1	0.00370728070621325	20	16	24
Clca1	0.00356632382271221	4	12	24
Clca2	0.0304083430759586	20	16	24
Clcc1	0.00192446500279571	8	16	24
Clcn1	0.146564418134475	4	4	24
Clcn2	0.00077703340661549	12	20	24
Clcn3	0.0163963196072215	16	20	24
Clcn4	0.0878887635758228	8	20	24
Clcn6	0.000422406343719819	24	16	24
Clcn7	6.48943560548298e-05	12	16	24
Clcnka	0.0304083430759586	24	16	24
Clcnkb	0.000121868488945287	24	12	24
Cldn1	6.48943560548298e-05	8	8	24
Cldn10	0.0067466409122486	20	16	24
Cldn11	0.0340242184188789	20	12	24
Cldn12	0.0122708522393892	16	12	24
Cldn13	0.0462298581812637	16	8	24
Cldn14	0.00370728070621325	4	8	24
Cldn15	0.00356632382271221	24	12	24
Cldn16	0.000121868488945287	20	12	24
Cldn18	0.113063729264856	12	12	24
Cldn2	0.00370728070621325	8	8	24
Cldn23	0.0677673291651841	24	8	24
Cldn3	0.0346194265281409	20	20	24
Cldn4	0.0067466409122486	24	16	24
Cldn5	0.0067466409122486	4	8	24
Cldn6	0.146564418134475	20	20	24
Cldn7	0.00356632382271221	20	12	24
