pVal	phase	peak.shape	period
Cyp19a1	0.858455663900692	23	16	24
Cyp1a1	0.0352193223654924	19	15	24
Cyp1a2	0.0165279414834417	19	2	24
Cyp1b1	0.520939975799787	24	3	24
Cyp20a1	0.0703670517194326	8	12	24
Cyp21a1	0.974853120783282	13	7	24
Cyp26a1	0.0220223799420196	12	3	24
Cyp26b1	0.354085068834983	2	13	24
Cyp27a1	0.0637319870004117	3	20	24
Cyp27b1	0.0184312414319209	24	10	24
Cyp2b19	0.89468269193825	7	6	24
Cyp2c23	0.000204097117188656	16	4	24
Cyp2c55	1.92578470553998e-05	11	13	24
Cyp2c70	2.54946707653706e-05	3	18	24
Cyp2d22	0.0111524611832635	18	3	24
Cyp2d26	0.845173886400131	1	21	24
Cyp2d34	0.891668719806014	24	12	24
Cyp2e1	2.47962658361633e-06	15	21	24
Cyp2f2	0.0386175665382798	4	18	24
Cyp2g1	1.10817219942113e-09	17	8	24
Cyp2j5	0.07874500966216	3	16	24
Cyp2j6	0.944902514528795	10	22	24
Cyp2j9	4.81112943001469e-06	15	8	24
Cyp2r1	0.26399527332286	11	22	24
Cyp2s1	0.914149626232947	24	2	24
Cyp39a1	1.25843866619715e-11	3	10	24
Cyp3a13	2.9726773781787e-06	24	10	24
Cyp46a1	0.0649148896675061	14	21	24
Cyp4a14	0.171233538926598	14	19	24
Cyp4f13	0.914290517277317	2	20	24
Cyp4f14	1.55602696985754e-07	1	22	24
Cyp4f15	3.05912301511595e-05	18	4	24
Cyp4f18	0.514697679772485	23	14	24
Cyp4f39	0.0395586109650094	23	13	24
Cyp4x1	0.960071093225545	10	22	24
Cyp51	0.109695771416942	3	21	24
Cyp7a1	1.11326255548211e-08	21	16	24
Cyp7b1	0.837633079139522	9	12	24
Cyp8b1	2.37869448119181e-09	4	19	24
Cypt3	3.14032932358569e-05	24	6	24
Cysltr1	0.913491469942213	24	10	24
Cysrt1	0.00609585622746387	24	10	24
Cyth2	0.00153905647734252	19	3	24
Cyth3	0.95221877178745	9	14	24
Cyth4	0.253683959193255	6	13	24
Cytip	0.862889097050765	13	14	24
Czib	0.378433478610261	21	19	24
D030056L22Rik	0.0615539419987301	14	7	24
D10Wsu102e	0.000343293430306459	13	7	24
D11Wsu47e	0.46341482440585	13	2	24
D16Ertd472e	4.6784932647548e-08	21	16	24
D17H6S56E-5	0.319176265788046	22	12	24
D1Ertd622e	1.98052129205804e-09	20	8	24
D1Pas1	0.19881079218804	21	22	24
D230025D16Rik	0.000608387166840665	14	9	24
D3Ertd751e	0.909239668639903	21	22	24
D430042O09Rik	0.00174469197124379	10	17	24
D630004N19Rik	0.243710807343236	23	11	24
D630023F18Rik	0.000281880051945798	23	10	24
D630029K05Rik	0.590089310908095	16	22	24
D630039A03Rik	8.89366716257941e-18	12	10	24
D6Wsu163e	0.151120569860275	20	22	24
D8Ertd738e	0.00722018117664968	24	9	24
D930016D06Rik	0.479113722486173	9	17	24
D930020B18Rik	0.000310518476499342	24	10	24
D930048N14Rik	0.630729334725634	22	21	24
Daam2	0.381047560526745	21	13	24
Dab1	0.127740833519718	23	11	24
Dab2	3.88396457859893e-05	7	14	24
Dab2ip	0.00176742383010314	9	11	24
Dach1	0.0043504912429237	24	11	24
Dach2	0.925425501726147	20	15	24
Dact2	0.37236058129244	8	7	24
Dad1	0.000293197972539788	5	11	24
Dagla	0.886034113192904	13	15	24
Daglb	0.022600299438349	18	3	24
Dand5	0.118551084597438	1	14	24
Dao	0.026858901260028	24	10	24
Dap	0.00010207470445415	1	16	24
Dapk1	6.4861043242095e-10	3	18	24
Dapk2	9.30617371486551e-06	1	18	24
Dapk3	0.289202358133069	9	12	24
Dapp1	0.937360801010357	23	2	24
Dars	0.0017317674807973	20	10	24
Dars2	0.084754177263172	10	14	24
Daw1	0.132827092742885	8	2	24
Daxx	6.66564979687873e-09	9	13	24
Dazl	0.939211876423615	24	2	24
Dbf4	3.67372214269633e-07	19	4	24
Dbh	0.110583093172779	24	9	24
Dbi	0.0924746246646353	10	9	24
Dbil5	0.00249554668270895	21	15	24
Dbn1	0.167670329212183	22	16	24
Dbndd1	0.927021347968863	22	22	24
Dbndd2	0.328754016206726	22	22	24
Dbnl	0.957256533114026	1	20	24
Dbp	3.76840190517013e-30	15	17	24
Dbpht2	0.954864216180113	22	12	24
Dbr1	3.27495367450217e-05	17	7	24
Dbt	0.000215907696789492	4	9	24
Dbx1	0.881474999916434	22	13	24
Dcaf1	2.09177440868672e-05	18	4	24
Dcaf10	0.000618173271316058	19	4	24
Dcaf11	0.00320260789777792	15	8	24
Dcaf12	0.00169421989259777	19	2	24
Dcaf12l1	1.65780097482668e-05	18	3	24
Dcaf13	4.03727441002378e-05	19	11	24
Dcaf15	0.000151659951706278	15	8	24
Dcaf17	0.416907308758232	3	21	24
Dcaf5	0.0179548345373816	18	2	24
Dcaf7	8.44950732870461e-05	14	8	24
Dcaf8	7.33131200394688e-07	19	2	24
Dcakd	0.0849892955262493	1	22	24
Dcbld1	0.222757900000058	24	4	24
Dcbld2	0.0202793305763189	7	2	24
Dcc	0.0671483152497773	24	11	24
Dcdc2a	0.0687241033152552	9	2	24
Dck	0.00607223211336527	2	22	24
Dclk1	0.566144651973245	24	9	24
Dclk2	0.644190319823464	22	21	24
Dclk3	0.000104487319259053	17	12	24
Dclre1a	2.68873404329608e-13	17	16	24
Dclre1b	0.510928111785648	21	7	24
Dclre1c	0.000232612625418886	18	6	24
Dcn	0.330514777167501	20	22	24
Dcstamp	0.00885192891509626	21	16	24
Dct	0.92237280469161	20	11	24
Dctn2	4.06271550757078e-06	19	3	24
Dctn4	0.00204826852081552	8	11	24
Dctn5	6.03152994643015e-06	2	19	24
Dctn6	1.00291339390897e-06	10	16	24
Dctpp1	1.15291044879661e-08	21	11	24
Dcun1d1	0.0480304240110295	20	12	24
Dcun1d2	0.851348329414309	20	18	24
Dcun1d3	1.11407604546594e-07	18	18	24
Dcun1d4	1.63593871175577e-14	13	16	24
Dcun1d5	0.204157354701159	20	21	24
Dcx	0.407972604132271	22	15	24
Dcxr	0.779909847240103	18	2	24
Dda1	0.21750302627224	19	10	24
Ddah2	0.884593786071728	24	9	24
Ddb1	0.304758352861405	19	9	24
Ddb2	3.99247356271005e-06	16	7	24
Ddc	2.31940767007715e-13	5	14	24
Ddias	0.568459131673713	4	10	24
Ddit3	0.124220380795222	20	15	24
Ddit4	9.83801497173114e-08	22	17	24
Ddit4l	5.9402986878077e-05	6	6	24
Ddo	9.21222546417339e-10	1	14	24
Ddost	0.00201730088756026	2	20	24
Ddr1	0.00393250712173812	8	2	24
Ddr2	0.513717264543519	18	2	24
Ddt	0.0392116593304022	1	15	24
Ddx1	0.0550457239255255	12	7	24
Ddx10	0.30668962391391	9	21	24
Ddx17	7.91428590037128e-08	9	11	24
Ddx19b	0.0520560284800327	18	14	24
Ddx20	0.00552368980919988	20	3	24
Ddx21	0.161896953563813	7	22	24
Ddx23	0.694295436202648	19	17	24
Ddx24	0.228899210071692	6	22	24
Ddx25	0.623054108907817	20	16	24
Ddx27	0.589243760637186	23	13	24
Ddx28	1.29228287775236e-06	9	11	24
Ddx39	3.17584119010207e-05	1	18	24
Ddx39b	4.45635599214069e-07	9	15	24
Ddx3x	0.0026561976951643	21	4	24
Ddx3y	5.01887580950453e-08	20	4	24
Ddx4	0.698299036304157	9	16	24
Ddx41	0.202565078032748	10	22	24
Ddx42	0.000136268848838926	19	2	24
Ddx46	9.56616945162447e-13	18	5	24
Ddx50	0.96955505751679	22	3	24
Ddx51	0.201555436695711	19	8	24
Ddx52	2.78498010848151e-06	11	14	24
Ddx54	0.0133400483871529	18	2	24
Ddx55	0.0194616877667761	7	2	24
Ddx56	0.254399922873809	12	19	24
Ddx58	1.07754359547775e-07	11	10	24
Ddx59	0.00153987363818673	19	2	24
Ddx6	0.0159260090014326	9	15	24
Deaf1	0.528459593334263	19	8	24
Decr1	3.66703184795549e-07	21	11	24
Decr2	0.841626403542251	4	2	24
Dedd	3.81311517158566e-06	12	9	24
Dedd2	4.37522145744081e-09	15	12	24
Def6	0.907314270962227	24	13	24
Def8	0.00453689578161004	10	7	24
Defb1	4.37935943735604e-12	8	17	24
Defb11	0.925287222703976	10	18	24
Defb13	0.921567581948284	24	3	24
Defb19	0.941152783877381	4	11	24
Defb2	0.445106451697519	23	10	24
Defb21	0.594464617335886	20	7	24
Defb3	0.0178618387878672	19	13	24
Defb4	0.812792118548168	21	10	24
Defb41	0.857304207218536	23	4	24
Defb5	0.954380852998332	18	10	24
Defb7	0.184070106936152	10	6	24
Defb8	0.712392536861971	5	19	24
Defb9	0.944123765016094	21	12	24
Degs1	0.0013165909024035	12	4	24
Dele1	0.0326840332412954	17	10	24
Dennd1a	1.15462452978579e-05	12	9	24
Dennd1b	0.00960712844491566	20	3	24
Dennd1c	0.982546090934193	8	9	24
Dennd2a	0.859829945824037	5	14	24
Dennd2c	0.940836772985007	23	9	24
Dennd2d	0.0459146090483206	4	11	24
Dennd4a	0.000833097345105604	14	6	24
Dennd4b	0.133952616000894	8	3	24
Dennd5a	8.96760869992857e-05	9	20	24
Dennd5b	0.0174289861472543	13	22	24
Dennd6a	0.300721511194129	21	8	24
Depdc5	0.563760025648651	1	5	24
Depdc7	0.135728303994219	12	7	24
Depp1	1.06518317369672e-07	11	9	24
Deptor	0.000962900932930599	15	17	24
Dera	0.770708643256549	24	10	24
Derl1	4.15680485484342e-07	9	21	24
Derl2	0.0444405812406787	9	15	24
Derl3	0.615741667802819	8	21	24
Des	0.128991408000861	20	22	24
Desi1	0.121223207493636	19	8	24
Det1	0.00500981624350238	1	15	24
Deup1	0.22571099886674	21	22	24
Dexi	5.22780346305561e-06	9	6	24
Dffa	0.946287144382866	14	14	24
Dffb	0.190976154061396	4	5	24
Dgat1	0.0138681175914542	18	9	24
Dgat2	2.0459347704124e-05	19	10	24
Dgcr2	0.281195020962805	12	20	24
Dgcr6	6.5523842615264e-05	1	6	24
Dgka	0.235003958168611	1	13	24
Dgkb	0.548638692655132	22	12	24
Dgkd	0.014600114999857	19	4	24
Dgke	0.479560922766839	24	9	24
Dgkeos	0.833799240810352	24	10	24
Dgkg	0.00539708987699998	23	10	24
Dgkk	0.863893057145795	24	6	24
Dgkq	0.00516528080391992	5	21	24
Dgkz	0.37250615454437	9	20	24
Dguok	0.165321269460791	11	11	24
Dhcr24	0.504159299331985	18	14	24
Dhcr7	9.91008780216406e-06	1	21	24
Dhdds	0.121031144293257	13	2	24
Dhdh	2.62969440810997e-10	16	7	24
Dhfr	2.42559430213588e-08	20	5	24
Dhh	0.0303996491495934	2	7	24
Dhodh	0.94611613721902	2	13	24
Dhps	0.000834472998960321	21	11	24
Dhrs1	0.00720989598286603	1	20	24
Dhrs11	0.204543698120175	19	3	24
Dhrs2	0.100584513134643	24	10	24
Dhrs4	0.90888145363044	4	2	24
Dhrs7	0.688156710502846	1	8	24
Dhrs7b	7.69585048311765e-05	2	14	24
Dhrs7c	0.579735971501026	24	8	24
Dhx15	4.16734615943252e-06	23	3	24
Dhx16	0.0562871691887106	18	4	24
Dhx29	0.000629236116519944	1	16	24
Dhx30	0.358626851845609	9	15	24
Dhx32	1.26403653281338e-05	13	8	24
Dhx33	0.000551366911270513	17	9	24
Dhx34	0.885496626615974	22	21	24
Dhx35	0.0562526697228148	9	13	24
Dhx36	1.96132705039392e-11	10	14	24
Dhx37	0.92647131007849	21	20	24
Dhx38	0.0196539929544959	7	11	24
Dhx40	5.18076713587848e-07	9	22	24
Dhx57	0.0390009417129939	9	16	24
Dhx58	1.36464773556606e-06	5	14	24
Dhx8	0.29704370333835	3	21	24
Dhx9	2.44793690985946e-08	20	11	24
Diablo	0.954141146686006	20	22	24
Diaph1	1.03110283926208e-05	6	11	24
Diaph2	1.0026229972679e-08	18	5	24
Dicer1	0.00145080265189256	19	3	24
Dido1	0.851257676084135	6	22	24
Dimt1	0.000238054645056661	20	20	24
Dio1	1.14038930923173e-08	22	14	24
Dio2	5.82720792031535e-05	23	11	24
Dip2b	0.545402437430501	24	2	24
Dipk1a	9.99247721020402e-10	14	8	24
Dipk1b	0.915744606218059	2	9	24
Dipk2b	0.937244193450497	13	15	24
Diras1	0.000580366514978717	21	20	24
Diras2	0.489245424559151	20	13	24
Dis3	0.0116223968454472	10	21	24
Dis3l	2.4757369681362e-06	12	9	24
Dis3l2	0.409416283966564	15	15	24
Disp1	0.371749159039423	6	22	24
Disp3	0.0619592842975983	24	10	24
Dixdc1	0.00055004030816484	17	2	24
Dkk2	0.308224402399696	18	11	24
Dkk3	0.906581635722348	14	22	24
Dkk4	0.958252580596702	24	12	24
Dkkl1	0.374776218109018	6	13	24
Dlat	0.00356235602903631	18	4	24
Dlc1	1.78969130628254e-06	9	12	24
Dld	0.00916846786546587	20	20	24
Dleu7	0.841597216362765	4	15	24
Dlg1	2.97158432594987e-12	15	7	24
Dlg2	0.455814411971266	20	16	24
Dlg3	8.970265143701e-06	10	11	24
Dlg4	0.152053410896755	23	14	24
Dlg5	0.825499619383815	5	13	24
Dlgap1	8.21948255138385e-05	20	12	24
Dlgap2	0.0320762582785487	2	17	24
Dlgap3	0.0144455901352821	24	11	24
Dlgap4	0.00529625474794376	16	6	24
Dlgap5	0.339712953853675	24	11	24
Dlk1	0.211521430908513	19	18	24
Dll1	0.00542867462369971	20	5	24
Dll3	0.755361955080712	23	10	24
Dll4	0.0231994081932274	23	15	24
Dlst	0.651729105087458	16	16	24
Dlx1	0.779838205376437	23	13	24
Dlx2	0.000721429861505999	21	17	24
Dlx3	0.908919397204959	23	2	24
Dlx5	0.0246765436956562	21	15	24
Dmac2	0.00127824829225502	18	4	24
Dmac2l	7.90214163685735e-08	15	10	24
Dmap1	1.64560414646887e-08	10	10	24
Dmbt1	0.00096079028268706	20	5	24
Dmbx1	0.0446750084692652	24	11	24
Dmc1	0.205037673305526	23	10	24
Dmd	1.62583498002262e-05	20	17	24
Dmgdh	0.000738739172159477	9	15	24
Dmkn	0.885971455766022	13	13	24
Dmp1	0.0942845692356124	14	16	24
Dmpk	0.0570998265685744	9	12	24
Dmrt1	0.269493548225794	24	9	24
Dmrt2	0.96087477474909	1	8	24
Dmrt3	0.020544419107762	23	13	24
Dmrta1	0.880611134946642	22	17	24
Dmrta2	0.956248300164269	16	12	24
Dmrtc1a	0.0326447100244007	24	10	24
Dmrtc2	0.565320301406699	23	15	24
Dmtf1	0.000314035835669684	11	8	24
Dmtn	0.426344348755284	24	9	24
Dmwd	0.292574652125831	16	20	24
Dmxl1	0.693187579943075	23	2	24
Dna2	0.021631159112732	16	8	24
Dnaaf1	0.345428547239128	20	22	24
Dnaaf2	0.0104230307163868	14	9	24
Dnaaf4	0.896904562162276	4	15	24
Dnaaf5	0.29421877112984	18	21	24
Dnah1	0.000107435080190333	24	9	24
Dnah11	0.494225131596073	23	11	24
Dnah2	0.286365652382762	24	2	24
Dnah5	0.00174678640301885	23	7	24
Dnah8	0.457600103572763	23	10	24
Dnaic1	0.918908146152455	5	14	24
Dnaja2	7.83289642065676e-10	19	13	24
Dnaja3	0.567331236571185	2	22	24
Dnaja4	8.66147849312687e-08	21	20	24
Dnajb1	8.73664673637935e-09	20	15	24
Dnajb11	0.000159524037527082	1	19	24
Dnajb12	0.116861620157031	18	2	24
Dnajb13	0.834957818761937	15	21	24
Dnajb2	0.000537677780776253	1	19	24
Dnajb3	0.281635060626215	1	9	24
Dnajb4	1.37848707254938e-07	20	19	24
Dnajb5	0.0903415420506132	8	2	24
Dnajb7	0.0261960331941823	2	7	24
Dnajb8	0.000403457895507379	8	2	24
Dnajc10	0.0452337778002712	22	2	24
Dnajc11	0.307344332259341	17	22	24
Dnajc12	0.000774618875099716	22	2	24
Dnajc14	0.17506147455628	19	11	24
Dnajc15	7.34845791788075e-05	20	20	24
Dnajc16	0.191167748737133	18	3	24
Dnajc17	0.562476032843396	22	15	24
Dnajc18	3.91190056218685e-05	5	9	24
Dnajc2	0.147991912976938	22	6	24
Dnajc22	0.00181503008977943	20	11	24
Dnajc24	0.395493922276656	5	11	24
Dnajc27	0.14377877110379	24	9	24
Dnajc28	0.00399704709279922	3	16	24
Dnajc3	0.00226844577852888	1	19	24
Dnajc30	0.0233187678894104	10	12	24
Dnajc4	0.949405157168503	12	14	24
Dnajc5	0.014718538870682	18	4	24
Dnajc5b	0.0295042378911231	24	18	24
Dnajc5g	0.879003610642652	21	16	24
Dnajc6	0.304982929062491	21	13	24
Dnajc7	0.379769425989108	10	14	24
Dnajc9	0.0230378819842238	2	14	24
Dnal1	0.0133322712849911	24	14	24
Dnal4	0.000409174717891158	21	22	24
Dnali1	0.475840093486351	23	15	24
Dnase1	0.134167029354681	21	5	24
Dnase1l2	0.844759434563167	7	3	24
Dnase1l3	0.29419799142769	9	15	24
Dnase2b	1.87257671336928e-07	3	6	24
Dnd1	0.226182017747824	24	13	24
Dner	0.0412318214044574	24	7	24
Dnlz	0.607014108039373	12	2	24
Dnm1	0.139376919629979	24	9	24
Dnm1l	0.000445904532253054	4	12	24
Dnm2	0.731604197475481	1	9	24
Dnm3	0.264448433319365	24	9	24
Dnmbp	0.0126404473835302	15	6	24
Dnmt1	0.00403206361847145	12	8	24
Dnmt3a	8.30717510190235e-08	15	6	24
Dnmt3b	1.70742616305726e-18	9	7	24
Dnmt3l	0.4207849324297	24	9	24
Dnpep	0.00335785568877866	21	19	24
Dnph1	2.97827058433908e-07	2	17	24
Dntt	0.00924435392390804	24	14	24
Dnttip1	4.98538280570273e-05	14	9	24
Dnttip2	0.00870075554215336	21	14	24
Doc2a	0.878005612232791	24	7	24
Doc2b	0.11830397058158	24	2	24
Doc2g	0.660884632415494	16	9	24
Dock11	0.919920191674577	6	22	24
Dock3	0.86224962456552	21	4	24
Dock5	9.45328796463151e-05	19	3	24
Dock6	4.70328040140625e-06	24	20	24
Dock7	0.00119801903060378	10	14	24
Dock8	0.552883428825086	12	8	24
Dock9	0.0184479626593756	18	5	24
Dok1	0.06126465967175	24	11	24
Dok2	0.0675409269500857	24	10	24
Dok3	0.13338873673161	21	22	24
Dok4	0.955860561070352	21	22	24
Dok5	0.895637367872698	24	2	24
Dok7	0.0556060329966056	24	10	24
Dolk	1.62222311165693e-05	9	13	24
Dolpp1	0.296062257240704	4	16	24
Donson	0.00887267539631095	20	19	24
Dop1a	0.513431406355977	3	22	24
Dop1b	0.462867604196031	1	12	24
Dot1l	0.0514498590843405	6	11	24
Dpagt1	0.0999362741986785	9	11	24
Dpcd	0.0999629595366509	19	21	24
Dpep1	0.955140192554964	20	14	24
Dpep3	0.00139824165522251	24	2	24
Dpf2	0.00200987772666395	6	18	24
Dpf3	0.198933075963857	23	12	24
Dph2	0.11224734882245	2	8	24
Dph3	0.00010123157087581	21	18	24
Dph5	0.0199524615981133	21	16	24
Dph6	2.82912083953042e-06	11	8	24
Dph7	0.0255205953526521	23	16	24
Dpm2	5.35253757705525e-05	10	9	24
Dpm3	0.937834631503227	24	14	24
Dpp10	0.884214819004841	24	10	24
Dpp4	0.367768793977616	22	3	24
Dpp6	0.0032040282599235	23	15	24
Dpp7	0.016256571250004	1	22	24
Dpp8	0.0013065890882638	19	13	24
Dpp9	7.3313256309526e-10	9	12	24
Dppa2	0.113963776192666	24	9	24
Dppa3	0.245676605304227	24	11	24
Dppa4	0.123352266791284	22	12	24
Dpt	0.615201755149928	10	15	24
Dpy19l1	3.96430611396329e-05	4	11	24
Dpy19l3	0.00943309282050062	13	8	24
Dpy30	0.0849334558761618	21	10	24
Dpyd	0.913260864889002	14	22	24
Dpys	0.0609642136517734	18	4	24
Dpysl2	0.719886893021343	3	18	24
Dpysl3	0.101048317729803	24	12	24
Dpysl4	0.969124278976423	24	10	24
Dpysl5	0.00553696752876264	23	12	24
Dqx1	0.964109475533784	22	11	24
Dr1	0.937762566582207	8	6	24
Dram1	0.84985794051146	22	19	24
Dram2	0.706097088535274	8	8	24
Drap1	0.000422309820783668	20	13	24
Draxin	0.189217692659925	4	6	24
Drc3	0.000425177009164378	24	11	24
Drd1	0.728654002455807	6	12	24
Drd2	0.0323518348791963	24	11	24
Drd3	0.22163222979132	23	2	24
Drd4	0.0277672164826943	23	12	24
Drg1	2.77264779168158e-05	19	11	24
Drg2	0.0846176178474174	10	14	24
Drosha	0.000162570000861154	9	20	24
Drp2	0.0239705952649339	24	12	24
Dsc1	0.624354656625734	11	21	24
Dsc2	6.57249050127981e-06	16	5	24
Dsc3	0.0778766002746926	24	9	24
Dscam	0.00743133243877637	24	9	24
Dscc1	0.964758715697112	11	22	24
Dse	0.912377354536951	22	3	24
Dsg2	0.798607083532599	18	2	24
Dsn1	0.953144581898191	22	14	24
Dspp	0.00345692188491098	22	16	24
Dst	0.00897801683655659	24	8	24
Dstyk	0.000876770538383903	12	11	24
Dtd1	0.829403283816194	12	21	24
Dtd2	0.00268459760806108	24	2	24
Dtl	0.00664436103451516	22	11	24
Dtna	0.420867070643159	23	11	24
Dtnb	0.355081577229391	15	14	24
Dtnbp1	5.65985363891215e-08	17	7	24
Dtwd1	0.0134427520651848	10	5	24
Dtx1	0.404362623027883	20	22	24
Dtx2	0.0846291613695484	16	9	24
Dtx3l	0.218701117500798	9	15	24
Dtx4	1.34064416460466e-20	9	10	24
Dtymk	0.0149705637601281	12	2	24
Duoxa1	0.591094141585691	15	20	24
Duoxa2	0.0357509952037339	24	10	24
Dus1l	0.00446525705098582	19	4	24
Dus3l	0.0151827203133113	9	15	24
Dus4l	0.639119774480844	20	20	24
Dusp1	1.18627189606862e-05	19	20	24
Dusp12	0.966164699988833	23	20	24
Dusp13	0.0213934891088848	24	10	24
Dusp14	0.0276894857467233	22	20	24
Dusp15	0.505488486504796	24	14	24
Dusp16	0.000133758599267861	9	14	24
Dusp18	0.920111155752586	24	10	24
Dusp19	6.35322392186717e-06	22	20	24
Dusp2	0.245605253495505	24	9	24
Dusp21	0.00437214480163974	23	15	24
Dusp23	0.00639140777451857	12	12	24
Dusp26	0.0539464659700292	20	22	24
Dusp28	3.68842245338404e-07	21	17	24
Dusp3	0.000319990031782731	17	15	24
Dusp4	0.68190401339057	15	11	24
Dusp6	0.359355529574065	6	18	24
Dusp7	0.0613396279369022	24	14	24
Dusp8	0.131855341365398	24	10	24
Dusp9	0.0689963456111048	24	12	24
Dut	7.50737889503973e-05	10	14	24
Dvl1	0.00706613814467427	9	19	24
Dvl3	0.0144159469242836	22	12	24
Dxo	0.0128978250799108	17	6	24
Dydc1	0.943518013950355	6	20	24
Dym	0.0368096393025771	15	16	24
Dync1h1	0.00105585071389878	18	4	24
Dync1i1	0.138236577984052	3	9	24
Dync1i2	0.000481241395468995	14	7	24
Dync1li1	0.0124662428881757	19	2	24
Dync1li2	0.00181074681990036	11	12	24
Dync2li1	0.708685774680967	23	11	24
Dynll2	0.104469591667045	10	14	24
Dynlrb1	0.408253102618329	11	20	24
Dynlrb2	0.69079303491067	20	15	24
Dynlt3	0.0737049366602687	21	22	24
Dyrk1a	0.000396208962927331	13	7	24
Dyrk2	5.37973797903606e-12	14	6	24
Dyrk3	0.122545094406634	20	12	24
Dysf	0.896068000196655	23	9	24
Dzank1	0.556143094658559	17	20	24
Dzip1	0.0340484390444175	23	11	24
Dzip1l	0.418357868868064	3	7	24
E130308A19Rik	0.000361463598853937	15	12	24
E230016K23Rik	0.447617857520626	23	8	24
E230025N22Rik	0.0414355727624739	22	18	24
E2f1	0.0159225248342182	23	20	24
E2f2	0.0347220743374775	22	16	24
E2f4	0.110996558301786	24	10	24
E2f5	7.16426012637744e-06	20	20	24
E2f6	0.0217329142274471	18	22	24
E2f7	0.690676245317509	21	13	24
E2f8	0.000283708274207514	3	14	24
E330009J07Rik	0.00113363065863878	19	4	24
E330013P04Rik	0.136897278093491	7	2	24
E330021D16Rik	0.041461411681575	19	17	24
Eaf1	0.280283472443933	18	11	24
Eaf2	0.00368996300158395	24	14	24
Eapp	0.0342498432007213	21	9	24
Ears2	0.000215016758305181	1	17	24
Ebag9	0.000164899590019201	20	4	24
Ebf1	0.345069472399328	22	14	24
Ebf2	0.957846447755624	23	13	24
Ebf3	0.937616523150303	24	2	24
Ebf4	0.830087205027427	21	22	24
Ebi3	0.945287503295968	23	11	24
Ebp	9.01603310499981e-12	1	21	24
Ebpl	0.00172813431416132	10	8	24
Ecd	0.175046079395521	9	13	24
Ece1	0.090406217448252	11	11	24
Ece2	8.28664218747895e-07	20	21	24
Ecel1	0.038034517711529	23	15	24
Ech1	0.0243254382493067	21	12	24
Echdc1	8.64809987488874e-05	3	13	24
Echdc2	0.00022881313327998	16	6	24
Echs1	0.803483691487807	12	22	24
Eci1	0.0234509133876566	3	3	24
Eci2	2.85555205678337e-19	21	11	24
Eci3	0.0307641743139685	24	9	24
Ecm1	0.73438474564981	9	13	24
Ecm2	0.385396938598563	20	18	24
Ecpas	0.0182279936664812	13	10	24
Ecsit	0.4391762344631	1	22	24
Ect2	0.00317829643836054	3	9	24
Eda	0.19014376303215	24	10	24
Eda2r	0.197241672458261	20	12	24
Edar	0.833876455842373	23	10	24
Edaradd	0.537872513495136	23	11	24
Edc3	7.9516610154459e-05	12	20	24
Edc4	0.0209494495563052	9	19	24
Edem1	4.90453909864565e-06	1	21	24
Edem2	0.0240447364176203	10	11	24
Edf1	0.439480394506312	1	12	24
Edn1	0.871780756472497	22	22	24
Edn2	0.93065385705915	7	2	24
Edn3	0.0642242065744787	24	10	24
Ednra	0.0882958940866983	4	13	24
Ednrb	6.05152180557807e-06	2	14	24
Edrf1	0.534219692137136	19	3	24
Eea1	0.0326083177824187	11	21	24
Eed	0.059152147704674	22	2	24
Eef1a2	0.000630170767624738	23	13	24
Eef1akmt1	6.08989573978675e-08	3	13	24
Eef1akmt2	0.000200378269381112	12	12	24
Eef1aknmt	0.662644590144509	16	21	24
Eef1d	0.000731809883931705	19	16	24
Eef1e1	1.03234217413091e-07	20	19	24
Eef2	0.152773735096583	18	2	24
Eef2k	0.0410300025674546	15	22	24
Eef2kmt	0.948604632661002	21	15	24
Eefsec	0.918194479824196	1	22	24
Eepd1	3.72447710214421e-07	16	2	24
Efcab11	0.0120007695495872	21	18	24
Efcab12	0.927004454965644	16	10	24
Efcab14	0.000591787510950157	1	21	24
Efcab2	0.790931392823372	5	17	24
Efcab3	0.116742535010876	24	11	24
Efcab6	0.185126338680321	20	19	24
Efcab7	0.00274877704318192	14	6	24
Efcab9	0.959227637227239	11	16	24
Efcc1	0.000313793015761631	24	9	24
Efemp2	0.00334072575859853	24	9	24
Efhb	0.514987289216556	21	9	24
Efhc2	0.262341236565557	23	13	24
Efhd1	0.799206482148788	24	19	24
Efhd2	1.4947905246874e-14	19	12	24
Efl1	0.0468734427348077	16	7	24
Efna1	2.0454572549421e-07	8	12	24
Efna2	0.243371070922853	24	9	24
Efna5	0.862337511917658	14	15	24
Efnb1	2.92480377593155e-07	6	13	24
Efnb2	0.0571226760324905	24	6	24
Efnb3	0.0062537957306767	23	13	24
Efs	0.620450467783933	23	14	24
Eftud2	0.00440952839195967	9	12	24
Egf	0.740289742219978	7	12	24
Egfl6	0.729258458764915	16	15	24
Egfl8	0.919587808448401	9	10	24
Egflam	0.504490371282077	24	11	24
Egfr	0.0965797957287951	18	2	24
Egln1	0.489979802524199	1	14	24
Egln2	9.3784528994736e-06	16	12	24
Egln3	3.94328679169975e-05	7	22	24
Egr3	0.0327626694113868	22	12	24
Ehbp1	0.000930435485857506	12	11	24
Ehbp1l1	0.11497656360583	9	11	24
Ehd1	0.219211145744345	1	15	24
Ehd2	0.750185555887515	23	14	24
Ehd3	7.98655699508574e-08	1	22	24
Ehd4	0.392781264355388	10	11	24
Ehf	0.00200699813452581	23	10	24
Ehhadh	0.000557265333571818	3	18	24
