pVal	phase	peak.shape	period
Eif3h	0.610578055110198	22	8	24
Eif3i	0.0417557582231905	22	14	24
Eif3k	0.00455899453444565	22	10	24
Eif3l	0.00907406798760927	22	16	24
Eif4e	0.00700863585462431	22	18	24
Eif4e2	2.48245219119431e-05	20	12	24
Eif4e3	5.78040089100492e-05	22	10	24
Eif4ebp2	0.0113879912105434	16	6	24
Eif4enif1	0.0521895110277647	16	6	24
Eif4g1	0.0437465516014775	2	20	24
Eif4g2	0.0158412442319061	16	20	24
Eif4h	0.312546128431172	18	4	24
Eif5a	0.00205647207585675	4	10	24
Eif5a2	0.538326037328535	20	16	24
Eif5b	0.026819223413611	10	14	24
Eipr1	0.0701642669981191	2	18	24
Elac1	0.000899301687319841	10	14	24
Elac2	0.349822342447014	12	20	24
Elane	0.214567804314314	24	10	24
Elavl1	0.000302233172685372	10	12	24
Elavl2	0.885605663729779	24	10	24
Elavl3	0.29446262354361	22	16	24
Elavl4	0.29050106044242	24	12	24
Elf2	0.0151251793110881	12	12	24
Elf3	0.00322386456331582	24	18	24
Elf4	0.0565204234631831	24	10	24
Elf5	0.703964818045008	24	18	24
Elfn1	0.269882462495368	20	14	24
Elfn2	0.0605867197266865	22	6	24
Elk1	0.185585037099089	24	10	24
Elk3	0.00129617005201155	8	12	24
Elk4	0.91657443301033	16	12	24
Ell	0.265027915579475	16	4	24
Ell2	0.00184997703293716	20	6	24
Elmo1	0.0465614709137533	24	14	24
Elmo2	0.0108182253843122	24	10	24
Elmo3	0.00170140271231808	14	10	24
Elmod1	0.390666611347316	20	10	24
Elmod2	0.000678061613177914	10	20	24
Elmod3	5.40139600792936e-06	2	18	24
Eln	0.911045067547027	24	6	24
Eloa	0.0149241949178318	10	10	24
Elob	0.965328921483677	10	6	24
Eloc	0.873586847782869	20	20	24
Elof1	0.147399461767242	20	12	24
Elovl1	9.6471847155453e-07	2	18	24
Elovl2	0.0018544191796467	16	4	24
Elovl3	4.61230168037062e-13	6	14	24
Elovl4	0.105905994728019	22	6	24
Elovl5	1.1293781105243e-06	8	12	24
Elovl6	0.00020072573823014	22	8	24
Elovl7	0.58163250937619	24	12	24
Elp1	0.00605457491159313	10	14	24
Elp2	0.906983782584077	10	6	24
Elp3	0.143971104347907	18	10	24
Elp4	5.48910293368918e-06	10	10	24
Elp5	0.00825098946124934	20	20	24
Elp6	0.260269138663488	10	14	24
Emc10	0.0269291393247481	2	14	24
Emc2	0.942119671362366	20	20	24
Emc3	0.0048548585877284	16	8	24
Emc4	0.044165885994006	20	20	24
Emc6	0.000132731062722001	20	12	24
Emc7	0.200431840067016	22	10	24
Emc9	0.912559463723077	12	4	24
Emcn	0.192680147464083	24	16	24
Emd	0.900014248226228	14	14	24
Eme1	0.940163817712346	8	20	24
Emg1	0.285363662565894	10	6	24
Emid1	0.0934253322917827	24	10	24
Emilin1	0.0012698827979884	2	18	24
Emilin2	0.00263049742363343	2	10	24
Emilin3	0.923472803849653	24	8	24
Eml3	0.00129942281094155	10	14	24
Eml4	0.001481751134801	6	12	24
Eml5	0.04649180942706	20	6	24
Eml6	0.435494544083814	24	4	24
Emp1	0.00974691453529753	8	14	24
Emp2	0.118702706441948	14	14	24
Emp3	0.0233569065571795	24	18	24
Emsy	0.249245407649783	20	12	24
Emx2	0.904329271521542	22	14	24
En1	0.25366561285007	10	8	24
Enah	0.920224354607475	22	20	24
Enam	0.111361395730622	20	14	24
Enc1	0.0173086390074769	6	10	24
Endod1	0.167630836413214	20	18	24
Endog	5.44054052449675e-05	2	6	24
Endou	0.259453655136702	24	10	24
Endov	0.867700615508832	20	14	24
Eng	0.00241975146336247	12	12	24
Engase	0.299539933382176	8	4	24
Enho	0.344319821097552	10	12	24
Enkd1	0.0792303152739736	8	8	24
Enkur	0.921770572502912	4	14	24
Eno2	0.890933244983966	6	12	24
Eno3	0.47232752668093	20	16	24
Eno4	0.686973540897301	24	4	24
Enoph1	0.88391874327861	18	10	24
Enpep	0.017782396786989	6	4	24
Enpp1	0.00129942281094155	18	14	24
Enpp2	0.000281488739526942	16	16	24
Enpp3	1.38894273413856e-05	12	10	24
Enpp4	0.0335932484776416	22	14	24
Enpp5	0.81857476805407	12	10	24
Enpp6	0.00372514370017644	20	14	24
Ensa	0.0732716567736479	14	18	24
Entpd1	0.378644765812336	4	12	24
Entpd2	0.218287603305846	16	12	24
Entpd3	0.940595417942577	24	10	24
Entpd5	0.952029298261339	18	12	24
Entpd6	0.114435289606097	2	10	24
Entpd7	0.135440505813939	22	16	24
Entpd8	0.00281532715612189	10	14	24
Entr1	0.00566794718354844	2	8	24
Eny2	0.145966252801325	22	8	24
Eogt	0.96789257846827	22	18	24
Eomes	0.63694490066784	24	14	24
Epas1	0.0975737943544495	18	14	24
Epb41	0.00287042518683038	14	18	24
Epb41l1	0.0286903320238629	24	10	24
Epb41l2	0.000541636655815077	2	14	24
Epb41l3	0.826838846426787	24	10	24
Epb41l4a	0.904605714783071	8	12	24
Epb41l4b	0.111651060514703	16	16	24
Epb41l5	0.332477907294106	16	18	24
Epb42	0.33944569376121	24	10	24
Epc2	0.00101799469564088	12	14	24
Epcam	0.426425193478536	24	10	24
Epdr1	0.109174040945011	24	14	24
Epgn	0.897903540088135	24	10	24
Epha10	0.0283784805888209	24	10	24
Epha2	0.892767741318122	6	20	24
Epha4	0.0672599485734016	24	8	24
Epha5	0.835304047613409	24	10	24
Epha6	0.600152055176756	24	8	24
Epha7	0.858973441181849	24	12	24
Epha8	0.142293113701002	24	10	24
Ephb1	0.300289137799218	22	20	24
Ephb2	0.809360185957093	22	20	24
Ephb3	0.879590577112732	24	10	24
Ephb4	0.612723716486555	10	12	24
Ephb6	0.97151238909954	2	10	24
Ephx1	0.297348991079962	4	8	24
Ephx2	0.100845713650077	4	16	24
Ephx4	0.608717322798377	22	8	24
Epm2a	0.938730104106138	24	6	24
Epm2aip1	0.000120171492207734	4	12	24
Epn2	0.878855167454974	24	12	24
Epn3	0.0020743232643664	24	10	24
Epop	0.0110769695542968	24	8	24
Epor	0.23185296115157	20	16	24
Eppin	0.00975921398612915	22	12	24
Eps15	0.0934923803630925	14	10	24
Eps15l1	0.940009000134568	16	10	24
Eps8	0.106098094569352	10	16	24
Eps8l2	1.99759233178971e-06	10	10	24
Eps8l3	0.866134098454851	24	12	24
Epsti1	0.00102949486653127	22	14	24
Epx	0.932044513042712	16	12	24
Epyc	0.846877688390648	20	18	24
Eqtn	0.919945240987349	10	18	24
Eral1	0.0725553995604119	10	12	24
Erap1	0.0021980866505363	20	20	24
Eras	0.864619832729338	18	20	24
Erbb2	0.967276242227165	8	10	24
Erbb3	0.000949060559043789	14	6	24
Erc1	0.00903362749805284	24	12	24
Ercc1	0.0573912290599262	24	10	24
Ercc2	0.594768842005337	24	10	24
Ercc3	0.0410166344865416	18	4	24
Ercc4	0.88841195201176	14	6	24
Ercc5	0.000523938405481584	16	8	24
Ercc6l	0.893740062648372	24	10	24
Ercc6l2	0.547714396502924	6	4	24
Ercc8	0.000602869791633279	24	10	24
Ereg	0.135440505813939	24	12	24
Erg	0.484453327440646	24	6	24
Erg28	0.0623113519124457	18	4	24
Ergic2	8.39022000225142e-05	22	10	24
Ergic3	0.932707864566739	2	14	24
Eri1	0.0186562687551704	18	4	24
Eri2	0.360069715737626	10	14	24
Eri3	0.726869706535767	24	16	24
Erich2	0.651018948766965	6	10	24
Erich3	0.0290021834589049	24	10	24
Erlec1	0.419518114156479	18	6	24
Erlin1	0.153587733704724	14	18	24
Erlin2	0.00211667603384977	10	12	24
Ermap	0.470612589060751	24	10	24
Ermn	0.12366482628011	22	4	24
Ermp1	0.754262336189709	4	16	24
Ern1	0.0422028720832925	16	4	24
Ern2	0.887334284346556	12	16	24
Ero1l	0.000463574443632629	22	18	24
Erp27	0.224731550999306	6	4	24
Erp29	0.00467662868175997	2	18	24
Erp44	0.963802427764096	2	14	24
Errfi1	0.000999673862345253	16	16	24
Erv3	6.7480305253783e-05	24	12	24
Esam	0.687818399396482	18	4	24
Esco1	0.955250919911989	12	12	24
Esco2	0.88391874327861	14	10	24
Esd	0.845171842937631	20	12	24
Esf1	0.652762827612977	20	6	24
Esm1	0.0304524888889404	22	12	24
Espl1	0.305191630238444	24	20	24
Espn	0.402936614341693	2	10	24
Esr1	7.20245416430404e-08	2	14	24
Esr2	0.923167898632782	24	10	24
Esrp1	0.945435008498342	22	20	24
Esrp2	0.000236859095743138	10	10	24
Esrra	0.126152759914237	16	20	24
Esrrb	0.198575989696025	24	10	24
Esrrg	0.199807774122774	20	16	24
Ess2	0.291030818321118	8	6	24
Esx1	0.0171783270655561	2	8	24
Esyt1	0.937084159382529	2	20	24
Esyt2	0.00170600446573651	18	4	24
Esyt3	0.84733072739169	24	10	24
Etaa1	0.436303722952327	20	10	24
Etf1	0.000162312987467483	20	12	24
Etfa	0.115540038191735	12	10	24
Etfbkmt	0.000264621445203269	2	14	24
Etfdh	0.0416359386582245	10	14	24
Etfrf1	0.0924419077413428	6	10	24
Ethe1	5.44363678801704e-11	8	14	24
Etnk2	2.12299212064888e-07	18	14	24
Etnppl	0.893108405694952	20	18	24
Etos1	0.286512261533001	22	14	24
Etv2	0.0373868111474674	20	20	24
Etv4	0.887334284346556	24	10	24
Etv5	0.965188417431559	2	12	24
Etv6	0.332551050628639	6	18	24
Eva1a	2.052702866321e-08	14	10	24
Eva1b	0.0605802365261691	12	16	24
Eva1c	0.000754661158542657	24	12	24
Evc	0.00167596972628803	4	8	24
Evc2	0.204321746075575	6	4	24
Evi5	6.89007548014823e-05	10	12	24
Evi5l	0.122541410022135	20	18	24
Evpl	0.317088600146954	2	18	24
Evx1	0.0204158269594886	24	10	24
Evx2	0.879590577112732	22	12	24
Ewsr1	0.00193775972087126	10	14	24
Exd1	0.00575831016806088	18	8	24
Exd2	0.125933520733178	24	12	24
Exo1	0.154889366694271	24	14	24
Exo5	0.0184191809152181	10	6	24
Exoc2	0.136569828662708	12	12	24
Exoc3	0.0545719008264614	12	4	24
Exoc3l	0.955956531269982	12	18	24
Exoc3l2	0.187746828775024	14	14	24
Exoc3l4	3.99520136337905e-05	8	8	24
Exoc6	0.0476318495554488	14	10	24
Exoc7	0.0339558494031315	18	4	24
Exoc8	0.368716645826872	6	6	24
Exog	0.0138773888593685	22	16	24
Exosc1	0.028549730418588	22	14	24
Exosc10	0.532357193411048	14	18	24
Exosc2	0.0318033559203049	4	6	24
Exosc3	0.00224284458591138	8	8	24
Exosc4	0.918598910933091	2	14	24
Exosc5	0.867955360543321	18	14	24
Exosc7	0.370089080478131	12	4	24
Exosc8	0.0118737106660505	14	10	24
Exosc9	0.305191630238444	12	4	24
Exph5	0.835135183686628	6	14	24
Ext1	0.348181904200512	16	14	24
Extl1	0.0112101879551246	24	18	24
Extl2	0.100411969595435	10	10	24
Extl3	0.556165969207722	16	4	24
Eya1	0.80125409079011	20	16	24
Eya2	0.0609182158456096	2	6	24
Eya3	0.0051560057234802	24	14	24
Eya4	0.00450472078998797	24	14	24
Ezh1	0.0368086924226799	8	16	24
Ezh2	0.0626935005910355	10	18	24
F10	0.0841547935656976	12	20	24
F11	0.0147158174365349	12	10	24
F11r	0.0247087718883102	2	20	24
F12	0.888792449609201	2	20	24
F13b	0.230414495426809	20	10	24
F2	0.0278016655516651	12	8	24
F2r	1.29392981135554e-05	12	12	24
F2rl2	0.108957877009771	24	12	24
F2rl3	0.0776845059718865	24	18	24
F3	0.000254983357334371	14	18	24
F5	0.00715064554211854	16	6	24
F7	0.906218816631464	4	4	24
F8a	0.961834803283483	24	6	24
Fa2h	0.470612589060751	22	14	24
Faap100	0.467431631639585	16	10	24
Faap24	0.0794042360456502	2	10	24
Fabp1	0.152299698960665	16	12	24
Fabp12	0.855549074118235	16	20	24
Fabp2	0.641945563479251	22	8	24
Fabp3	0.961137366822124	8	10	24
Fabp4	0.950794551530533	10	6	24
Fabp5	0.315755543021132	8	10	24
Fabp6	0.164487379911227	16	14	24
Fabp7	0.139802880806061	12	4	24
Fadd	0.000633870752305704	4	18	24
Fads2	0.00873184018117567	18	16	24
Fads3	0.00925287162394729	24	16	24
Fads6	0.13073799019127	16	6	24
Faf1	0.00149558375314575	10	20	24
Faf2	9.52813123784961e-05	10	14	24
Fah	0.160574056333739	18	4	24
Fahd1	0.000949365839754979	2	18	24
Faim	0.000272447970850424	10	14	24
Faim2	0.101709660588243	24	10	24
Fam102a	0.0288812755531737	16	20	24
Fam104a	0.361934963600609	18	6	24
Fam107a	1.0174090831417e-05	20	14	24
Fam110a	0.362912120069845	6	12	24
Fam110b	0.0946483689205354	20	18	24
Fam110c	0.00852393922448101	24	12	24
Fam111a	0.00047014581269303	22	20	24
Fam114a1	9.52760806210517e-05	12	8	24
Fam114a2	7.35342463584949e-05	14	12	24
Fam117a	0.373776387483429	6	8	24
Fam117b	0.0201429020227643	18	10	24
Fam118a	0.861560554446999	18	14	24
Fam118b	0.00467662868175997	22	14	24
Fam120b	0.0476318495554488	18	14	24
Fam120c	0.000400298921794807	2	16	24
Fam122a	0.164735237451159	6	10	24
Fam122b	0.0809807519826174	10	16	24
Fam122c	0.691407141507233	24	10	24
Fam126a	0.166451547954436	22	18	24
Fam126b	0.000744860364275869	18	12	24
Fam129b	0.00425096038766133	12	4	24
Fam131a	0.577930121707253	22	4	24
Fam131b	0.544174446483227	22	14	24
Fam133b	0.318629554342501	20	16	24
Fam135a	0.0620762273505324	6	10	24
Fam135b	0.59362024211186	24	10	24
Fam136a	0.001335214008091	20	20	24
Fam13a	0.0014677464448737	12	18	24
Fam13b	0.0653951895462648	10	8	24
Fam13c	0.00676278108777248	22	12	24
Fam149a	1.60155584210644e-06	10	10	24
Fam149b	0.206304146341412	20	20	24
Fam155a	0.856642054066324	24	8	24
Fam160a1	0.0130977602717635	10	10	24
Fam160a2	0.0497781068376911	10	14	24
Fam160b1	0.000276575261861726	16	6	24
Fam161a	0.943786359959758	16	12	24
Fam162a	0.904329271521542	12	20	24
Fam163a	0.394054513187157	16	18	24
Fam163b	0.261878455651998	24	10	24
Fam166a	0.942467569296723	12	16	24
Fam167a	0.0570850067596197	20	16	24
Fam167b	0.0313969729879314	20	20	24
Fam168a	0.167136721995185	4	20	24
Fam168b	0.00232910783921566	16	4	24
Fam169b	0.112185723606883	2	6	24
Fam170a	0.0106831249308265	22	14	24
Fam171a2	0.135248900151447	24	10	24
Fam171b	0.59273696807	4	14	24
Fam173a	0.311216589033122	2	14	24
Fam178b	0.899558205122133	24	10	24
Fam181b	0.940377949369006	24	10	24
Fam184b	0.942423100806379	8	18	24
Fam185a	0.0136960757421688	2	16	24
Fam186a	0.922975235882811	6	4	24
Fam187b	0.24970638981593	22	16	24
Fam192a	0.0662156073658128	10	14	24
Fam193b	0.0135842080192736	14	14	24
Fam199x	0.940974126096722	22	6	24
Fam204a	0.000274381726958954	14	12	24
Fam207a	0.44397331878936	6	18	24
Fam20a	4.99996787551952e-06	10	10	24
Fam20b	0.343159059733738	18	14	24
Fam210a	2.41879957090728e-05	12	12	24
Fam210b	0.0023530599574674	4	18	24
Fam214a	0.417623183815476	22	8	24
Fam214b	0.166451547954436	16	6	24
Fam216a	0.0283628569640842	24	12	24
Fam216b	0.852462219782361	20	18	24
Fam219b	0.945469513288159	14	6	24
Fam220a	0.000147021079629203	20	16	24
Fam221a	0.951020131381891	6	20	24
Fam221b	0.824793882287532	6	12	24
Fam222b	0.105246400497179	2	12	24
Fam228a	0.860935293702118	24	6	24
Fam228b	0.285363662565894	16	10	24
Fam229b	0.960318810607524	12	16	24
Fam234a	0.843542661506116	12	20	24
Fam234b	0.899871781756918	2	6	24
Fam241a	0.0391677548551639	20	12	24
Fam241b	0.0085009689568129	10	16	24
Fam243	0.0933314554694734	24	14	24
Fam24b	0.173081164956388	22	8	24
Fam25c	0.943994733449156	22	20	24
Fam32a	0.912171641083133	10	14	24
Fam3a	0.123925138876665	2	20	24
Fam3b	0.0807416478949107	20	14	24
Fam43a	0.283295009383369	8	8	24
Fam45a	0.0331078036829064	8	8	24
Fam49b	0.554439353519723	18	16	24
Fam50a	0.131401951908219	10	18	24
Fam50b	0.258768182563809	4	6	24
Fam53a	0.95825964526663	6	20	24
Fam53b	0.691407141507233	18	14	24
Fam53c	0.383760939726758	16	4	24
Fam57b	0.0728258000620764	24	10	24
Fam71d	0.297293413927623	24	6	24
Fam71f1	0.00284605558631555	24	12	24
Fam72a	0.201240950536788	18	18	24
Fam76a	4.01592924383312e-06	16	16	24
Fam76b	0.00636909828362394	14	10	24
Fam78a	0.71682648986089	22	16	24
Fam78b	0.00197435587813188	24	10	24
Fam81a	0.144354039477566	20	4	24
Fam83d	0.0334938009181828	22	20	24
Fam83f	0.0718848233269286	2	16	24
Fam83g	0.0142234648672394	24	10	24
Fam83h	0.00646551598501325	14	12	24
Fam91a1	5.59982155063182e-05	18	6	24
Fam92a	0.115276968407439	20	20	24
Fam98a	0.270430519240587	22	6	24
Fam98b	0.0745678108463372	10	18	24
Fam98c	0.000106875445640196	22	8	24
Fanca	0.00998356373293672	22	12	24
Fancb	0.0141458422681041	22	20	24
Fancc	0.138466572978553	2	8	24
Fancd2os	0.102802730776278	24	4	24
Fance	0.140628446527065	4	10	24
Fancg	0.440813027446121	8	8	24
Fanci	0.558243893681806	12	18	24
Fancl	0.000222416467953922	20	10	24
Fancm	0.879843863521987	22	12	24
Fank1	0.552994789024342	24	10	24
Fap	0.557663124944994	24	4	24
Far1	0.201907806946874	8	8	24
Far2	0.340354283569011	20	6	24
Farp2	0.000948113229380296	18	4	24
Farsb	0.0359445437745857	22	20	24
Fas	9.2368244119435e-05	22	20	24
Fasl	0.14093033833314	16	18	24
Fasn	0.446458426951909	22	16	24
Fastk	0.00207061219920285	16	16	24
Fastkd1	0.597506614366826	18	14	24
Fastkd2	0.0626283806610562	20	4	24
Fastkd3	0.000579825168732953	22	16	24
Fbf1	0.133894311516714	24	4	24
Fbh1	0.325319882056746	10	18	24
Fbl	0.800202740235675	2	6	24
Fblim1	0.109975014318809	24	10	24
Fbll1	0.014063650655248	24	10	24
Fbln1	0.530108693011834	22	20	24
Fbln2	0.728066570393471	24	6	24
Fbln5	0.0232750302728922	4	18	24
Fbln7	0.95255271274901	4	14	24
Fbn1	0.297800342993915	6	12	24
Fbn2	0.438171517202339	22	10	24
Fbp2	0.107119056845646	24	10	24
Fbrsl1	0.112653772343739	10	8	24
Fbxl12	0.028856716767175	16	6	24
Fbxl12os	0.889186859670175	22	12	24
Fbxl13	0.864194421649691	6	4	24
Fbxl15	0.0206401767062961	2	14	24
Fbxl19	0.554439353519723	24	18	24
Fbxl2	0.826760962161594	22	16	24
Fbxl20	0.000201070279905287	14	8	24
Fbxl21	0.199376907048925	14	14	24
Fbxl3	0.00271378416533664	12	10	24
Fbxl4	0.00751445996759228	20	4	24
Fbxl5	0.031022436620816	20	6	24
Fbxl6	0.352992573516429	10	12	24
Fbxl7	0.503670072524985	22	12	24
Fbxl8	0.95825964526663	12	10	24
Fbxo16	0.0126761785917138	20	18	24
Fbxo17	0.0231761189184598	22	16	24
Fbxo2	0.887643719129524	16	16	24
Fbxo21	3.6938450258511e-07	14	8	24
Fbxo22	0.909527520060078	14	12	24
Fbxo25	0.0357906499055919	12	4	24
Fbxo27	0.0448399657156011	24	10	24
Fbxo28	0.917661586426742	20	12	24
Fbxo3	0.00304262588933781	4	12	24
Fbxo30	0.97831180252571	12	16	24
Fbxo31	0.063397921945991	16	16	24
Fbxo32	0.956705317293304	14	16	24
Fbxo34	0.0662562853804263	18	4	24
Fbxo36	0.0069584565850946	24	6	24
Fbxo38	0.00284605558631555	10	12	24
Fbxo4	0.0101420862977927	12	10	24
Fbxo41	0.544174446483227	8	4	24
Fbxo42	0.180724160861804	18	20	24
Fbxo44	0.083314028817739	24	12	24
Fbxo45	0.0477020911868097	2	14	24
Fbxo46	0.13047832687875	20	20	24
Fbxo5	0.490841966389628	12	14	24
Fbxo6	7.26479795571528e-07	12	8	24
Fbxo7	0.000833499124833023	10	14	24
Fbxo8	0.29446262354361	4	18	24
Fbxo9	0.0257383040503232	18	4	24
Fbxw10	0.227569872026478	16	18	24
Fbxw11	0.733787549947531	10	14	24
Fbxw13	0.258686790776629	24	16	24
Fbxw17	0.436575206611691	22	14	24
Fbxw2	0.96899454726356	10	14	24
Fbxw21	0.937855546831129	10	12	24
Fbxw4	0.628453155528901	8	12	24
Fbxw5	0.37009660480026	10	14	24
Fbxw7	0.000246557148742755	14	8	24
Fbxw8	0.00237605834612986	16	4	24
Fcamr	0.204812884823831	22	12	24
Fcer1a	0.587248662810093	24	14	24
Fcer1g	0.043478383614476	6	12	24
Fcer2a	0.0231644736452908	8	4	24
Fcgr1	0.0735295673002604	8	4	24
Fcgr3	0.00981894502803765	20	20	24
Fcgr4	0.0924257107811783	22	18	24
Fcgrt	0.46697560862217	18	14	24
Fcho1	0.0155416749017181	24	14	24
Fcna	0.242214035026839	8	8	24
Fcrl1	0.109872615903648	24	10	24
Fcrla	0.262737700126399	24	6	24
Fcrls	0.825107297904086	2	8	24
Fcsk	0.378272397316807	12	14	24
Fdft1	0.000551881787107269	4	16	24
Fdps	0.000265462125444003	2	18	24
Fdx1	1.38129257945557e-07	20	12	24
Fdxr	0.0025152679684952	10	14	24
Fech	0.0541866930139911	18	4	24
Fem1b	0.335780511951411	8	16	24
Fem1c	0.00174826860030015	4	20	24
Fen1	0.4866741637226	22	16	24
Fer	0.800202740235675	24	6	24
Ferd3l	0.00041844355547857	20	18	24
Fermt2	9.64556663238233e-06	10	10	24
Fermt3	0.902606203134008	22	14	24
Fes	0.0328781263585645	20	14	24
Fetub	0.638688513725305	4	18	24
Fev	0.771041942211277	24	8	24
Fez1	0.0564234699739059	20	18	24
Fezf2	0.00262668353415387	4	6	24
Ffar2	0.910381815646282	24	10	24
Ffar4	0.0148069045434541	22	14	24
Fga	2.52560148427331e-06	8	12	24
Fgd1	0.00251460787303403	4	14	24
Fgd2	0.93724911219554	8	10	24
Fgd3	0.0995749617599182	24	10	24
Fgd4	0.309600015798941	8	10	24
Fgd5	0.83457785072099	6	16	24
Fgd6	0.00556325753894011	14	8	24
Fgf1	1.10477889693348e-05	22	14	24
Fgf10	0.94898549419438	24	12	24
Fgf12	0.0512204834914447	24	14	24
Fgf14	0.792196836189045	22	16	24
Fgf15	0.0052908128693294	24	10	24
Fgf16	0.923024876214999	12	10	24
Fgf17	0.0469653747974518	24	18	24
Fgf18	0.458384745156656	24	4	24
Fgf20	0.94205401590706	24	10	24
Fgf21	0.10356299245945	2	8	24
Fgf22	0.463569111144407	24	10	24
Fgf23	0.0725553995604119	24	12	24
Fgf2os	0.891370614127108	2	4	24
Fgf3	0.209175287317614	24	18	24
Fgf4	0.874686460194413	2	8	24
Fgf5	0.0121622059666375	24	10	24
Fgf7	0.011607054318585	24	10	24
Fgf8	0.120301151941715	2	10	24
Fgf9	0.913664221766276	14	14	24
Fgfbp1	0.931804806559936	12	16	24
Fgfbp3	0.858492707008887	6	18	24
Fgfr1	0.825490785069113	16	18	24
Fgfr1op	0.0141615495132935	20	12	24
Fgfr1op2	0.443704935073147	20	4	24
Fgfr2	7.20854479392079e-06	14	8	24
Fgfr3	0.33183980499021	16	4	24
Fgfr4	0.0357251750964689	12	10	24
Fgfrl1	0.000269393680002992	18	6	24
Fgg	4.77341167627282e-05	6	18	24
Fggy	0.300289137799218	2	8	24
Fgl1	0.536776548931378	2	14	24
Fgl2	0.958601072444032	8	8	24
Fgr	0.0554651425075425	24	10	24
Fh1	4.10772507663799e-06	20	12	24
Fhad1	0.000681411058728632	20	18	24
Fhit	0.0636822917343909	20	20	24
Fhl1	0.861657650583232	24	10	24
Fhl2	0.352962502726174	24	10	24
Fhl3	0.0904271497002796	4	14	24
Fhl4	0.131570777076398	4	12	24
Fhl5	0.0450829667171491	24	10	24
Fhod1	0.413340555350396	10	10	24
Fhod3	0.00288941471286194	24	10	24
Fibcd1	0.932009309674416	20	6	24
Fibin	0.149866976071727	22	12	24
Fibp	0.00611139891758494	20	14	24
Ficd	0.978194146394003	8	4	24
Fig4	0.0514460568836251	12	6	24
Figla	0.948276164018142	4	14	24
Fign	0.0429648531467331	18	6	24
Fignl1	0.0528016519569584	22	16	24
Fip1l1	0.0183966792382205	10	14	24
Fis1	0.267391101341383	22	8	24
Fitm1	0.478585813367503	2	4	24
Fitm2	0.0524989437015788	16	16	24
Fiz1	0.013368598187439	18	4	24
Fjx1	0.000153104962478774	24	10	24
Fkbp10	0.5605447508996	10	8	24
Fkbp11	0.447437983709758	22	6	24
Fkbp14	7.67493852001485e-08	24	16	24
Fkbp1a	0.0484743914292903	2	18	24
Fkbp1b	0.172803772975723	20	18	24
Fkbp2	0.891452700503005	10	14	24
Fkbp3	0.357441002773811	20	20	24
Fkbp4	1.0009825656897e-07	24	14	24
Fkbp5	2.73141509230359e-09	20	14	24
Fkbp6	0.00428762581215722	24	10	24
Fkbp7	0.75269941184819	22	18	24
Fkbp8	0.0709788314158636	2	6	24
Fkbp9	0.571573385882625	12	20	24
Fkbpl	0.932009309674416	10	10	24
Fkrp	0.941302596536088	2	12	24
Fktn	0.000774262747076232	4	12	24
Flacc1	0.0865413604387039	6	4	24
Flcn	4.2077928016233e-07	14	8	24
Fli1	0.894576742336728	8	8	24
Flii	0.000445970350836453	16	6	24
Flot1	4.69407034022432e-06	18	6	24
Flot2	0.932683434775087	18	14	24
Flrt1	0.194633594062361	2	12	24
Flrt2	0.368787984394011	22	20	24
Flrt3	0.0861867835552096	20	10	24
Flt1	0.95972900352913	22	16	24
Flt3	0.00629046744061624	20	14	24
Flvcr1	0.0129418345542425	2	12	24
Flvcr2	0.000832323589011721	18	4	24
Flywch1	0.025883669108485	2	14	24
Flywch2	0.0270705213662502	22	18	24
Fmc1	0.941302596536088	20	20	24
Fmn1	0.38675507521023	12	20	24
Fmn2	0.195144291960642	16	18	24
Fmnl1	0.705985147032858	24	10	24
Fmnl2	0.00183869272380504	10	12	24
Fmnl3	0.879823049414408	2	12	24
Fmo2	4.48052163236003e-13	20	14	24
Fmo3	0.000570143848226397	20	14	24
Fmo4	0.936754410124284	12	20	24
Fmo5	8.97374771740531e-08	24	14	24
Fmr1	0.959893373437994	18	16	24
Fmr1nb	0.921405090503262	18	16	24
Fn1	0.00473498553617955	14	8	24
Fn3k	0.16181684359219	18	6	24
Fn3krp	0.0337517459620263	16	8	24
Fnbp1	0.0287130156920359	10	16	24
Fnbp1l	0.0145392595416272	10	6	24
Fnbp4	0.00539418459023564	14	10	24
Fndc10	0.0305614406341148	24	10	24
Fndc11	0.846877688390648	24	12	24
Fndc3a	0.0645509935797283	8	4	24
Fndc3b	0.846557800799697	10	18	24
Fndc4	0.121471127973926	10	12	24
Fndc5	0.217668783233669	24	10	24
Fndc7	0.702154189557296	24	10	24
Fndc9	0.238622008322753	4	6	24
Fnta	0.013213149371306	10	20	24
Fntb	0.836331655958591	24	16	24
Folh1	0.95382200631705	10	18	24
Folr1	0.294150400196601	8	6	24
Folr2	0.0178213997608943	22	18	24
Fopnl	0.886850148314624	24	16	24
Fos	0.00901518782026018	2	14	24
Fosl1	0.318629554342501	2	8	24
Fosl2	0.899289095507881	6	4	24
Foxa1	0.90544345000138	16	18	24
Foxa2	0.335780511951411	10	14	24
Foxa3	0.159769423871855	18	14	24
Foxb1	0.0440764463110336	2	8	24
Foxb2	0.443704935073147	20	20	24
Foxc1	0.710438543052591	20	16	24
Foxc2	0.721859050210478	8	20	24
Foxd1	0.884504486162829	20	10	24
Foxd2	0.867955360543321	24	14	24
Foxd3	0.0410237984206563	6	4	24
Foxd4	0.943223094238853	24	16	24
Foxe3	0.934691367741132	6	10	24
Foxf1	0.897328652402485	24	12	24
