pVal	phase	peak.shape	period
A530016L24Rik	0.163220657754283	20	12	24
A530021J07Rik	0.725378494545417	20	8	24
A530053G22Rik	0.0240558125349464	20	16	24
A630001G21Rik	0.758836984699842	4	20	24
A630023P12Rik	0.95028886150194	20	20	24
A630038E17Rik	0.903755304074835	12	4	24
A630052C17Rik	0.202399227367458	12	16	24
A730020M07Rik	0.0538850200782799	20	8	24
A730089K16Rik	0.349758552330605	20	16	24
A830005F24Rik	0.0014014876228708	20	8	24
A930012O16Rik	0.791059828190921	16	12	24
A930018P22Rik	0.0488326717009277	20	12	24
A930024E05Rik	0.0481116250698927	24	8	24
AA986860	0.0843330114031075	20	12	24
Aaas	0.00501152937956173	16	4	24
Aacs	0.000119004738552317	24	16	24
Aadac	0.0259802775377421	20	4	24
Aadat	0.85511666282712	12	12	24
Aagab	0.0153957200223657	8	12	24
Aamdc	0.103870787373558	4	20	24
Aamp	0.000907490680083443	20	12	24
Aanat	0.0858959656757242	24	4	24
Aar2	0.04534462372229	8	12	24
Aard	0.938970297180924	16	8	24
Aars2	0.213152154893879	12	8	24
Aarsd1	0.044487368474559	8	4	24
Aasdh	5.12293125853557e-05	8	12	24
Aasdhppt	0.000248828089700299	8	12	24
Aass	0.861858384588014	8	20	24
Aatf	0.202399227367458	4	16	24
AB124611	0.960375472305529	24	8	24
Abat	0.00149257018926109	12	16	24
Abca1	0.323114647595981	24	16	24
Abca12	0.0240558125349464	20	12	24
Abca13	0.174879276165303	20	16	24
Abca14	0.0953934347567658	24	8	24
Abca2	0.00686005071813032	12	8	24
Abca3	0.130440992271591	16	4	24
Abca4	0.0519605550754842	20	8	24
Abca5	0.577059929853098	20	16	24
Abca6	4.90019511686011e-05	20	12	24
Abca7	0.011180189216955	24	20	24
Abca9	0.0488326717009277	4	12	24
Abcb10	2.72793507175655e-05	4	16	24
Abcb11	5.12293125853557e-05	12	12	24
Abcb6	0.379497043325031	20	12	24
Abcb9	0.0252574594622071	24	16	24
Abcc1	0.324168039624338	12	20	24
Abcc10	0.278912299428997	16	4	24
Abcc12	0.367805675656297	16	16	24
Abcc2	7.00027873837158e-06	20	12	24
Abcc3	0.0250180450363442	16	12	24
Abcc5	0.93016788782305	24	8	24
Abcc6	0.000483234212711161	16	8	24
Abcc9	0.847023045099432	4	20	24
Abcd1	0.0418565757436523	8	12	24
Abcd2	0.0431004762473992	16	16	24
Abcd3	0.324168039624338	20	4	24
Abcd4	0.0279047425405378	8	12	24
Abce1	0.00909320298390063	24	16	24
Abcf1	0.00435876582117623	24	16	24
